Chr,Start,End
9,36653188,36657188
9,36777188,36784188
9,36798188,36805188
9,36805188,36820188
9,36820188,36823188
9,36830188,36834188
9,36834188,36840188
9,36893188,36896188
9,36898188,36901188
9,36914188,36917188
9,36939188,36942188
9,36944188,36949188
9,36956188,36964188
9,36974188,36977188
9,36991188,36995188
9,36996188,37005188
9,37007188,37015188
9,37023188,37028188
9,37268188,37271188
9,37272188,37280188
9,37316188,37319188
9,37327188,37331188
9,37407188,37411188
9,37431188,37436188
9,37456188,37461188
9,37483188,37487188
9,37496188,37499188
9,37504188,37517188
9,37523188,37526188
9,37546188,37549188
9,37566188,37569188
9,37579188,37582188
9,37590188,37593188
9,37609188,37611188
9,37612188,37615188
9,37624188,37629188
9,37629188,37633188
9,37654188,37657188
9,37717188,37722188
9,37730188,37735188
9,37757188,37760188
9,37820188,37824188
9,37846188,37849188
9,37860188,37863188
9,38007188,38016188
9,38028188,38033188
9,38045188,38049188
9,38056188,38061188
9,38069188,38073188
9,38077188,38080188
9,38084188,38097188
9,38098188,38110188
9,38112188,38114188
9,38120188,38123188
9,38124188,38138188
9,38142188,38148188
9,38152188,38160188
9,38161188,38187188
9,38187188,38210188
9,38211188,38230188
9,38239188,38242188
9,38313188,38316188
9,38321188,38326188
9,38333188,38336188
9,38352188,38356188
9,38362188,38365188
9,38366188,38370188
9,38373188,38376188
9,38402188,38404188
9,38432188,38436188
9,38452188,38456188
9,38495188,38499188
9,38507188,38509188
9,39218188,39221188
9,39314188,39318188
9,39381188,39386188
9,39409188,39413188
9,39455188,39463188
9,39474188,39477188
9,39480188,39483188
9,39497188,39499188
9,39501188,39504188
9,39524188,39527188
9,39530188,39534188
9,39595188,39603188
9,39614188,39617188
9,39635188,39642188
9,39651188,39654188
9,39656188,39659188
9,39920188,39927188
9,39928188,39948188
9,39949188,39962188
9,39962188,39966188
9,39966188,39970188
9,40169188,40179188
9,40201188,40236188
9,40236188,40240188
9,40245188,40249188
9,40258188,40262188
9,40264188,40281188
9,40281188,40311188
9,40313188,40326188
9,40326188,40331188
9,40333188,40335188
9,40338188,40343188
9,40344188,40347188
9,40348188,40377188
9,40381188,40383188
9,40385188,40403188
9,40409188,40446188
9,40450188,40479188
9,40493188,40499188
9,40500188,40502188
9,40513188,40515188
9,40516188,40529188
9,40534188,40591188
9,40593188,40644188
9,40649188,40661188
9,40661188,40678188
9,40684188,40707188
9,40713188,40748188
9,40749188,40773188
9,40773188,40779188
9,40784188,40800188
9,40800188,40822188
9,40832188,40844188
9,40852188,40906188
9,40914188,40917188
9,40922188,40926188
9,40926188,40929188
9,40933188,40937188
9,40950188,40955188
9,40956188,40999188
9,41000188,41023188
9,41027188,41035188
9,41036188,41050188
9,41053188,41059188
9,41059188,41063188
9,41070188,41074188
9,41079188,41114188
9,41116188,41125188
9,41128188,41177188
9,41178188,41211188
9,41212188,41232188
9,41232188,41236188
9,41236188,41245188
9,41246188,41277188
9,41278188,41325188
9,41332188,41346188
9,41350188,41357188
9,41358188,41395188
9,41405188,41414188
9,41419188,41422188
9,41425188,41451188
9,41457188,41471188
9,41473188,41479188
9,41479188,41483188
9,41484188,41492188
9,41493188,41510188
9,41517188,41522188
9,41525188,41540188
9,41541188,41544188
9,41549188,41554188
9,41562188,41601188
9,41601188,41610188
9,41611188,41622188
9,41622188,41636188
9,41639188,41647188
9,41650188,41688188
9,41692188,41703188
9,41704188,41712188
9,41719188,41735188
9,41745188,41749188
9,41752188,41766188
9,41775188,41782188
9,41789188,41802188
9,41803188,41826188
9,41826188,41844188
9,41855188,41857188
9,41858188,41872188
9,41882188,41885188
9,41896188,41909188
9,41909188,41924188
9,41926188,41931188
9,41932188,41941188
9,41945188,41954188
9,41955188,41958188
9,41961188,41966188
9,41967188,41976188
9,41976188,42001188
9,42005188,42033188
9,42033188,42040188
9,42044188,42047188
9,42053188,42067188
9,42070188,42072188
9,42073188,42078188
9,42078188,42111188
9,42112188,42116188
9,42116188,42125188
9,42130188,42135188
9,42135188,42138188
9,42140188,42144188
9,42158188,42173188
9,42174188,42184188
9,42185188,42189188
9,42215188,42218188
9,42313188,42317188
9,42327188,42330188
9,42331188,42339188
9,42352188,42360188
9,42465188,42468188
9,42477188,42481188
9,42490188,42492188
9,42530188,42533188
9,42665188,42668188
9,42740188,42749188
9,42754188,42760188
9,42778188,42784188
9,42789188,42795188
9,42798188,42803188
9,42822188,42829188
9,42844188,42847188
9,42895188,42909188
9,42990188,42999188
9,43001188,43008188
9,43024188,43026188
9,43070188,43074188
9,43146188,43157188
9,43214188,43220188
9,43394188,43401188
9,43587188,43594188
9,43654188,43658188
9,43689188,43718188
9,43732188,43740188
9,43754188,43756188
9,43826188,43832188
9,43834188,43837188
9,43840188,43844188
9,43892188,43902188
9,43922188,43926188
9,43931188,43933188
9,44001188,44005188
9,44020188,44024188
9,44027188,44031188
9,44139188,44146188
9,44172188,44180188
9,44201188,44204188
9,44222188,44233188
9,44256188,44260188
9,44300188,44303188
9,44333188,44341188
9,44399188,44402188
9,44410188,44413188
9,44463188,44470188
9,44473188,44479188
9,44488188,44492188
9,44521188,44525188
9,44532188,44535188
9,44580188,44589188
9,44686188,44692188
9,44701188,44708188
9,44722188,44726188
9,44765188,44768188
9,44775188,44778188
9,44778188,44782188
9,44800188,44804188
9,44813188,44820188
9,44827188,44834188
9,44919188,44922188
9,44922188,44928188
9,44966188,44970188
9,44972188,44976188
9,44994188,44998188
9,44999188,45002188
9,45025188,45028188
9,45038188,45040188
9,45094188,45099188
9,45114188,45118188
9,45120188,45125188
9,45131188,45135188
9,45135188,45144188
9,45188188,45193188
9,45194188,45198188
9,45199188,45202188
9,45224188,45228188
9,45235188,45238188
9,45270188,45278188
9,45280188,45283188
9,45296188,45300188
9,45321188,45323188
9,45413188,45415188
9,45417188,45424188
9,45432188,45435188
9,45487188,45492188
9,45493188,45498188
9,45691188,45697188
9,45788188,45793188
9,45812188,45819188
9,45970188,45975188
9,45976188,45983188
9,46048188,46050188
9,46051188,46058188
9,46172188,46180188
9,46207188,46210188
9,46269188,46300188
9,46301188,46309188
9,46335188,46343188
9,46348188,46357188
9,46357188,46364188
9,46373188,46376188
9,46392188,46395188
9,46399188,46403188
9,46414188,46422188
9,46454188,46462188
9,46465188,46468188
9,46471188,46485188
9,46510188,46515188
9,46520188,46523188
9,46530188,46535188
9,46585188,46588188
9,46602188,46605188
9,46858188,46861188
9,46899188,46917188
9,46920188,46927188
9,46933188,46959188
9,46975188,46979188
9,46989188,46992188
9,47037188,47040188
9,47059188,47061188
9,47214188,47217188
9,47339188,47393188
9,47393188,47407188
9,47414188,47417188
9,47428188,47451188
9,47458188,47466188
9,47470188,47510188
9,47510188,47514188
9,47515188,47532188
9,47532188,47536188
9,47551188,47555188
9,47563188,47577188
9,47614188,47620188
9,47621188,47623188
9,47624188,47639188
9,47639188,47652188
9,47658188,47665188
9,47670188,47679188
9,47681188,47689188
9,47690188,47708188
9,47708188,47740188
9,47747188,47760188
9,47761188,47765188
9,47765188,47772188
9,47778188,47780188
9,47787188,47843188
9,47845188,47856188
9,47867188,47870188
9,47877188,47895188
9,47896188,47913188
9,47914188,47930188
9,47931188,47949188
9,47964188,47979188
9,48000188,48004188
9,48006188,48009188
9,48010188,48020188
9,48021188,48025188
9,48026188,48036188
9,48040188,48046188
9,48054188,48062188
9,48063188,48068188
9,48077188,48083188
9,48086188,48097188
9,48105188,48112188
9,48118188,48134188
9,48137188,48152188
9,48160188,48190188
9,48192188,48204188
9,48209188,48222188
9,48222188,48228188
9,48228188,48232188
9,48236188,48241188
9,48242188,48252188
9,48260188,48271188
9,48277188,48280188
9,48280188,48289188
9,48290188,48292188
9,48293188,48298188
9,48307188,48310188
9,48312188,48318188
9,48346188,48351188
9,48357188,48365188
9,48373188,48392188
9,48397188,48453188
9,48458188,48476188
9,48483188,48493188
9,48497188,48501188
9,48513188,48527188
9,48529188,48533188
9,48534188,48546188
9,48550188,48565188
9,48567188,48569188
9,48570188,48575188
9,48581188,48584188
9,48591188,48593188
9,48603188,48617188
9,48619188,48625188
9,48626188,48629188
9,48631188,48653188
9,48654188,48658188
9,48674188,48682188
9,48683188,48686188
9,48692188,48695188
9,48696188,48703188
9,48716188,48719188
9,48719188,48724188
9,48741188,48744188
9,48820188,48823188
9,48837188,48849188
9,48975188,48978188
9,48979188,48982188
9,49989188,49992188
9,50074188,50078188
9,50080188,50092188
9,50112188,50117188
9,50184188,50188188
9,50192188,50195188
9,50479188,50481188
9,50506188,50508188
9,50509188,50512188
9,50515188,50519188
9,50519188,50522188
9,50531188,50538188
9,50565188,50567188
9,50585188,50592188
9,50929188,50933188
9,50955188,50958188
9,50968188,50972188
9,50982188,50984188
9,51000188,51004188
9,51063188,51065188
9,51073188,51076188
9,51165188,51172188
9,51248188,51250188
9,51292188,51299188
9,51304188,51311188
9,51388188,51397188
9,51412188,51416188
9,51467188,51472188
9,51477188,51481188
9,51494188,51496188
9,51497188,51500188
9,51508188,51523188
9,51554188,51565188
9,51568188,51577188
9,51653188,51656188
9,51692188,51696188
9,51697188,51707188
9,51878188,51881188
9,51931188,51937188
9,51964188,51970188
9,52123188,52126188
9,52210188,52214188
9,52249188,52255188
9,52296188,52299188
9,52767188,52800188
9,53095188,53104188
9,53184188,53215188
9,53589188,53598188
9,53621188,53632188
9,53644188,53649188
9,53666188,53674188
9,53682188,53685188
9,53717188,53723188
9,53735188,53738188
9,53739188,53746188
9,53787188,53789188
9,53794188,53808188
9,53812188,53814188
9,53819188,53822188
9,53858188,53861188
9,53871188,53876188
9,53876188,53883188
9,53894188,53902188
9,53965188,53969188
9,54046188,54050188
9,54057188,54061188
9,54063188,54067188
9,54072188,54077188
9,54082188,54086188
9,54253188,54258188
9,54468188,54471188
9,54493188,54496188
9,54526188,54530188
9,54581188,54591188
9,55123188,55125188
9,55221188,55225188
9,55568188,55573188
9,55575188,55577188
9,55648188,55652188
9,55655188,55660188
9,55671188,55678188
9,55699188,55707188
9,55717188,55719188
9,55737188,55740188
9,55744188,55750188
9,55792188,55795188
9,55807188,55810188
9,55883188,55890188
9,55909188,55920188
9,55920188,55924188
9,55927188,55933188
9,55984188,55989188
9,55997188,56000188
9,56000188,56002188
9,56029188,56034188
9,56044188,56060188
9,56086188,56088188
9,56293188,56305188
9,56353188,56362188
9,56362188,56365188
9,56366188,56373188
9,56373188,56378188
9,56413188,56417188
9,56451188,56455188
9,56535188,56547188
9,56597188,56601188
9,56660188,56678188
9,56680188,56688188
9,56689188,56693188
9,56693188,56697188
9,56725188,56731188
9,56976188,56981188
9,57014188,57017188
9,57025188,57037188
9,57042188,57068188
9,57079188,57085188
9,57117188,57124188
9,57134188,57138188
9,57163188,57192188
9,57194188,57198188
9,57199188,57206188
9,57208188,57214188
9,57231188,57242188
9,57320188,57322188
9,57324188,57328188
9,57335188,57346188
9,57355188,57366188
9,57375188,57381188
9,57458188,57474188
9,57486188,57497188
9,57656188,57662188
9,57697188,57704188
9,57724188,57727188
9,57741188,57744188
9,57746188,57748188
9,57769188,57772188
9,57820188,57837188
9,57837188,57846188
9,57989188,57992188
9,57994188,57996188
9,58023282,58025282
9,58033282,58037282
9,58056282,58058282
9,58059282,58062282
9,58071282,58077282
9,58113282,58117282
9,58160282,58167282
9,58194282,58200282
9,58260282,58268282
9,58282282,58288282
9,58294282,58297282
9,58308282,58316282
9,58317282,58319282
9,58320282,58325282
9,58334282,58337282
9,58379282,58383282
9,58472282,58480282
9,58513282,58516282
9,58532282,58537282
9,58545282,58556282
9,58557282,58569282
9,58590282,58596282
9,58609282,58612282
9,58624282,58639282
9,58639282,58643282
9,58665282,58668282
9,58739282,58742282
9,58769282,58778282
9,58793282,58800282
9,58801282,58804282
9,58808282,58811282
9,58822282,58833282
9,58868282,58873282
9,58908282,58910282
9,58935282,58940282
9,58964282,58967282
9,58986282,58989282
9,59026282,59029282
9,59055282,59062282
9,59070282,59073282
9,59078282,59080282
9,59090282,59096282
9,59112282,59121282
9,59123282,59125282
9,59132282,59135282
9,59135282,59138282
9,59151282,59154282
9,59154282,59160282
9,59219282,59225282
9,59266282,59273282
9,59328282,59332282
9,59341282,59346282
9,59346282,59350282
9,59365282,59368282
9,59444282,59448282
9,59683282,59686282
9,59853282,59860282
9,59899282,59902282
9,59937282,59939282
9,59959282,59962282
9,59987282,59996282
9,60013282,60019282
9,60020282,60024282
9,60126282,60130282
9,60196282,60199282
9,60207282,60212282
9,60238282,60241282
9,60269282,60272282
9,60273282,60278282
9,60290282,60293282
9,60323282,60326282
9,60352282,60356282
9,60723282,60725282
9,60813282,60853282
9,60877282,60882282
9,60934282,60936282
9,60966282,60969282
9,60969282,60976282
9,60983282,60989282
9,60999282,61002282
9,61006282,61009282
9,61018282,61021282
9,61027282,61031282
9,61049282,61056282
9,61069282,61079282
9,61090282,61093282
9,61104282,61107282
9,61124282,61129282
9,61141282,61152282
9,61325282,61336282
9,61372282,61376282
9,61377282,61382282
9,61393282,61401282
9,61410282,61418282
9,61435282,61438282
9,61452282,61463282
9,61519282,61521282
9,61535282,61538282
9,61540282,61544282
9,61654282,61658282
9,61662282,61665282
9,61672282,61674282
9,61720282,61723282
9,61727282,61733282
9,61734282,61747282
9,61753282,61758282
9,61786282,61788282
9,61813282,61817282
9,62029282,62035282
9,62036282,62040282
9,62040282,62047282
9,62096282,62114282
9,62114282,62123282
9,62144282,62149282
9,62161282,62167282
9,62174282,62188282
9,62197282,62206282
9,62206282,62221282
9,62229282,62262282
9,62265282,62271282
9,62280282,62288282
9,62295282,62304282
9,62326282,62333282
9,62337282,62341282
9,62346282,62351282
9,62351282,62357282
9,62373282,62387282
9,62402282,62412282
9,62435282,62448282
9,62455282,62458282
9,62477282,62488282
9,62493282,62497282
9,62503282,62509282
9,62545282,62549282
9,62560282,62563282
9,62659282,62661282
9,62662282,62675282
9,62693282,62717282
9,62906282,62928282
9,62930282,62959282
9,62969282,63004282
9,63013282,63028282
9,63276282,63280282
9,63356282,63365282
9,63367282,63372282
9,63388282,63398282
9,63398282,63409282
9,63410282,63417282
9,63431282,63434282
9,63464282,63469282
9,63487282,63491282
9,63511282,63515282
9,63527282,63531282
9,63533282,63535282
9,63560282,63565282
9,63577282,63588282
9,63596282,63604282
9,63609282,63612282
9,63660282,63664282
9,63683282,63689282
9,63703282,63708282
9,63762282,63767282
9,63775282,63781282
9,63782282,63791282
9,63803282,63808282
9,63815282,63825282
9,63853282,63859282
9,63859282,63866282
9,63870282,63889282
9,63920282,63927282
9,63944282,63948282
9,63948282,63961282
9,64105282,64111282
9,64138282,64141282
9,64196282,64198282
9,64351282,64362282
9,64386282,64392282
9,64411282,64419282
9,64425282,64431282
9,64436282,64444282
9,64444282,64447282
9,64457282,64463282
9,64473282,64476282
9,64508282,64521282
9,64615282,64618282
9,64787282,64801282
9,64950282,64961282
9,65056282,65059282
9,65067282,65069282
9,65078282,65081282
9,65083282,65086282
9,65092282,65095282
9,65098282,65111282
9,65151282,65153282
9,65153282,65157282
9,65175282,65178282
9,65252282,65255282
9,65283282,65285282
9,65314282,65317282
9,65391282,65399282
9,65456282,65463282
9,65476282,65478282
9,65487282,65489282
9,65513282,65520282
9,65528282,65531282
9,65550282,65558282
9,65570282,65573282
9,65583282,65592282
9,65688282,65691282
9,65692282,65695282
9,65702282,65715282
9,65750282,65752282
9,65752282,65758282
9,65768282,65776282
9,65776282,65789282
9,65796282,65805282
9,65824282,65842282
9,65909282,65912282
9,65920282,65925282
9,65952282,65963282
9,65995282,65999282
9,66000282,66002282
9,66014282,66021282
9,66023282,66026282
9,66037282,66040282
9,66122282,66128282
9,66137282,66151282
9,66166282,66176282
9,66176282,66187282
9,66555282,66561282
9,66562282,66571282
9,66576282,66581282
9,66581282,66591282
9,66591282,66595282
9,66595282,66599282
9,66610282,66617282
9,66848282,66851282
9,66871282,66876282
9,66923282,66927282
9,66931282,66935282
9,66950282,66955282
9,66982282,66992282
9,67001282,67015282
9,67019282,67023282
9,67025282,67038282
9,67041282,67046282
9,67068282,67071282
9,67079282,67081282
9,67084282,67091282
9,67111282,67114282
9,67125282,67129282
9,67139282,67141282
9,67206282,67214282
9,67214282,67217282
9,67237282,67239282
9,67245282,67259282
9,67344282,67348282
9,67353282,67358282
9,67372282,67375282
9,67378282,67383282
9,67420282,67427282
9,67435282,67439282
9,67446282,67451282
9,67472282,67481282
9,67487282,67490282
9,67508282,67511282
9,67652282,67656282
9,67670282,67689282
9,67691282,67694282
9,67715282,67718282
9,67809282,67812282
9,67843282,67846282
9,67858282,67861282
9,67867282,67869282
9,67889282,67910282
9,67934282,67937282
9,67964282,67967282
9,67968282,67972282
9,67998282,68003282
9,68006282,68009282
9,68131282,68134282
9,68139282,68149282
9,68186282,68193282
9,68194282,68196282
9,68209282,68220282
9,68220282,68223282
9,68235282,68238282
9,68241282,68252282
9,68277282,68286282
9,68289282,68293282
9,68294282,68302282
9,68318282,68322282
9,68381282,68391282
9,68415282,68417282
9,68423282,68431282
9,68431282,68437282
9,68475282,68478282
9,68502282,68510282
9,68533282,68537282
9,68547282,68559282
9,68563282,68566282
9,68572282,68579282
9,68593282,68596282
9,68600282,68603282
9,68630282,68633282
9,68645282,68648282
9,68648282,68653282
9,68655282,68657282
9,68659282,68669282
9,68669282,68672282
9,68754282,68758282
9,68763282,68773282
9,68780282,68784282
9,68799282,68802282
9,68824282,68827282
9,68857282,68869282
9,68871282,68883282
9,68920282,68924282
9,68925282,68933282
9,68935282,68937282
9,68946282,68949282
9,68950282,68953282
9,68961282,68973282
9,68992282,68995282
9,69000282,69004282
9,69004282,69015282
9,69030282,69034282
9,69085282,69094282
9,69096282,69099282
9,69103282,69107282
9,69107282,69111282
9,69121282,69128282
9,69134282,69136282
9,69137282,69142282
9,69143282,69151282
9,69151282,69160282
9,69168282,69180282
9,69187282,69190282
9,69222282,69225282
9,69230282,69235282
9,69245282,69250282
9,69290282,69292282
9,69332282,69344282
9,69351282,69355282
9,69381282,69385282
9,69405282,69408282
9,69422282,69424282
9,69444282,69454282
9,69466282,69470282
9,69518282,69526282
9,69528282,69531282
9,69531282,69535282
9,69541282,69548282
9,69633282,69635282
9,69703282,69708282
9,69729282,69738282
9,69769282,69773282
9,69783282,69785282
9,69902282,69904282
9,69950282,69957282
9,69959282,69963282
9,69989282,69992282
9,70035282,70037282
9,70092282,70095282
9,70109282,70118282
9,70123282,70128282
9,70129282,70131282
9,70148282,70153282
9,70154282,70160282
9,70168282,70171282
9,70179282,70184282
9,70224282,70230282
9,70278282,70281282
9,70288282,70290282
9,70293282,70298282
9,70317282,70320282
9,70336282,70338282
9,70346282,70355282
9,70355282,70362282
9,70505282,70508282
9,70645282,70649282
9,70671282,70682282
9,70786282,70788282
9,70855282,70859282
9,70870282,70885282
9,70893282,70903282
9,70918282,70924282
9,70925282,70929282
9,70940282,70944282
9,70944282,70950282
9,70958282,70971282
9,71034282,71039282
9,71181282,71194282
9,71226282,71229282
9,71229282,71237282
9,71248282,71250282
9,71254282,71265282
9,71267282,71270282
9,71292282,71294282
9,71295282,71310282
9,71317282,71321282
9,71335282,71338282
9,71352282,71361282
9,71371282,71377282
9,71381282,71391282
9,71406282,71411282
9,71413282,71420282
9,71463282,71469282
9,71503282,71507282
9,71566282,71573282
9,71581282,71595282
9,71770282,71773282
9,71843282,71846282
9,71857282,71861282
9,71907282,71910282
9,71957282,71968282
9,71977282,71979282
9,72153282,72156282
9,72193282,72207282
9,72219282,72232282
9,72249282,72258282
9,72267282,72274282
9,72281282,72287282
9,72296282,72302282
9,72313282,72317282
9,72337282,72340282
9,72376282,72381282
9,72415282,72417282
9,72458282,72464282
9,72478282,72491282
9,72491282,72507282
9,72522282,72525282
9,72551282,72562282
9,72578282,72582282
9,72586282,72589282
9,72612282,72629282
9,72634282,72643282
9,72643282,72646282
9,72671282,72673282
9,72676282,72679282
9,72694282,72700282
9,72741282,72753282
9,72762282,72771282
9,72826282,72830282
9,72841282,72862282
9,72903282,72915282
9,72925282,72929282
9,72940282,72943282
9,73070282,73126282
9,73143282,73170282
9,73182282,73206282
9,73313282,73318282
9,73347282,73350282
9,73375282,73382282
9,73388282,73397282
9,73398282,73400282
9,73404282,73415282
9,73503282,73522282
9,73615282,73625282
9,73632282,73637282
9,73655282,73667282
9,73669282,73690282
9,73707282,73731282
9,73744282,73768282
9,73772282,73778282
9,73801282,73811282
9,73965282,73971282
9,73971282,73983282
9,74057282,74060282
9,74214282,74218282
9,74238282,74265282
9,74286282,74289282
9,74301282,74318282
9,74329282,74333282
9,74334282,74365282
9,74390282,74406282
9,74409282,74428282
9,74429282,74432282
9,74447282,74459282
9,74474282,74495282
9,74506282,74509282
9,74523282,74529282
9,74529282,74541282
9,74576282,74584282
9,74614282,74617282
9,74628282,74642282
9,74649282,74659282
9,74661282,74669282
9,74684282,74708282
9,74711282,74715282
9,74739282,74742282
9,74746282,74749282
9,74751282,74762282
9,74827282,74830282
9,74857282,74865282
9,74873282,74877282
9,74879282,74882282
9,75061282,75084282
9,75140282,75155282
9,75160282,75163282
9,75173282,75182282
9,75250282,75253282
9,75299282,75302282
9,75313282,75318282
9,75321282,75323282
9,75330282,75333282
9,75335282,75340282
9,75348282,75358282
9,75366282,75369282
9,75410282,75415282
9,75416282,75420282
9,75420282,75427282
9,75430282,75433282
9,75434282,75438282
9,75452282,75460282
9,75463282,75468282
9,75475282,75485282
9,75493282,75501282
9,75501282,75507282
9,75510282,75523282
9,75553282,75556282
9,75562282,75566282
9,75573282,75580282
9,75586282,75594282
9,75604282,75608282
9,75622282,75630282
9,75735282,75741282
9,75746282,75751282
9,75757282,75762282
9,75771282,75775282
9,75785282,75791282
9,75802282,75809282
9,75818282,75831282
9,75851282,75854282
9,75855282,75863282
9,75915282,75920282
9,75991282,75998282
9,76023282,76027282
9,76079282,76090282
9,76090282,76120282
9,76126282,76137282
9,76137282,76146282
9,76163282,76168282
9,76176282,76183282
9,76195282,76203282
9,76209282,76213282
9,76213282,76217282
9,76254282,76263282
9,76293282,76296282
9,76327282,76332282
9,76344282,76347282
9,76403282,76408282
9,76940282,76943282
9,76959282,76962282
9,76973282,76984282
9,76989282,76996282
9,77009282,77012282
9,77039282,77043282
9,77045282,77051282
9,77056282,77061282
9,77062282,77064282
9,77066282,77068282
9,77078282,77082282
9,77087282,77092282
9,77096282,77101282
9,77131282,77135282
9,77149282,77159282
9,77171282,77178282
9,77180282,77188282
9,77202282,77212282
9,77221282,77243282
9,77260282,77265282
9,77283282,77291282
9,77308282,77316282
9,77318282,77321282
9,77326282,77332282
9,77343282,77346282
9,77349282,77357282
9,77372282,77379282
9,77452282,77456282
9,77469282,77487282
9,77502282,77506282
9,77512282,77515282
9,77568282,77578282
9,77585282,77590282
9,77591282,77602282
9,77647282,77662282
9,77664282,77668282
9,77696282,77699282
9,77744282,77751282
9,77784282,77788282
9,77788282,77792282
9,77797282,77799282
9,77850282,77853282
9,77874282,77894282
9,78010282,78013282
9,78025282,78036282
9,78038282,78042282
9,78042282,78046282
9,78050282,78055282
9,78068282,78071282
9,78157282,78160282
9,78197282,78204282
9,78222282,78229282
9,78402282,78406282
9,78464282,78469282
9,78480282,78482282
9,78486282,78489282
9,78714282,78716282
9,78720282,78741282
9,78742282,78745282
9,78745282,78749282
9,78766282,78769282
9,78793282,78803282
9,78805282,78826282
9,78826282,78832282
9,78841282,78845282
9,79195282,79203282
9,79228282,79234282
9,79257282,79260282
9,79264282,79277282
9,79278282,79288282
9,79298282,79304282
9,79305282,79322282
9,79326282,79330282
9,79331282,79333282
9,79343282,79349282
9,79351282,79356282
9,79360282,79367282
9,79367282,79376282
9,79385282,79400282
9,79407282,79411282
9,79420282,79423282
9,79425282,79428282
9,79435282,79438282
9,79438282,79442282
9,79467282,79472282
9,79473282,79477282
9,79483282,79487282
9,79497282,79503282
9,79537282,79560282
9,79579282,79588282
9,79606282,79609282
9,79656282,79661282
9,79903282,79921282
9,79922282,79933282
9,79949282,79974282
9,79981282,80008282
9,80011282,80035282
9,80040282,80046282
9,80055282,80064282
9,80071282,80098282
9,80163282,80174282
9,80175282,80186282
9,80186282,80195282
9,80217282,80221282
9,80223282,80229282
9,80234282,80243282
9,80248282,80257282
9,80355282,80357282
9,80363282,80377282
9,80396282,80399282
9,80413282,80422282
9,80448282,80458282
9,80458282,80466282
9,80473282,80480282
9,80491282,80494282
9,80498282,80509282
9,80545282,80547282
9,80606282,80639282
9,80673282,80683282
9,80712282,80719282
9,80838282,80845282
9,80851282,80853282
9,80862282,80870282
9,80879282,80883282
9,80890282,80895282
9,80895282,80903282
9,80910282,80972282
9,80986282,81002282
9,81011282,81017282
9,81018282,81022282
9,81035282,81049282
9,81055282,81062282
9,81065282,81068282
9,81070282,81077282
9,81085282,81113282
9,81115282,81151282
9,81152282,81189282
9,81233282,81242282
9,81289282,81297282
9,81415282,81420282
9,81494282,81498282
9,81499282,81504282
9,81651282,81658282
9,81705282,81709282
9,82113282,82116282
9,82183282,82186282
9,82195282,82198282
9,82672282,82674282
9,82880282,82885282
9,82902282,82906282
9,82930282,82940282
9,82978282,82994282
9,83014282,83017282
9,83225282,83228282
9,83251282,83255282
9,83265282,83273282
9,83321282,83324282
9,83415282,83423282
9,83466282,83469282
9,83471282,83476282
9,83476282,83487282
9,83493282,83506282
9,83586282,83595282
9,83595282,83598282
9,83605282,83611282
9,83630282,83633282
9,83665282,83679282
9,83747282,83751282
9,83751282,83756282
9,83978282,83982282
9,83982282,83988282
9,83990282,83996282
9,84034282,84040282
9,84041282,84047282
9,84048282,84059282
9,84061282,84064282
9,84082282,84089282
9,84095282,84099282
9,84101282,84107282
9,84109282,84111282
9,84184282,84190282
9,84205282,84209282
9,84220282,84224282
9,84229282,84234282
9,84255282,84257282
9,84264282,84267282
9,84286282,84311282
9,84311282,84324282
9,84324282,84333282
9,84334282,84336282
9,84337282,84345282
9,84346282,84349282
9,84368282,84371282
9,84381282,84389282
9,84394282,84405282
9,84419282,84431282
9,84431282,84437282
9,84452282,84462282
9,84462282,84470282
9,84537282,84541282
9,84544282,84556282
9,84557282,84568282
9,84611282,84622282
9,84683282,84686282
9,84704282,84708282
9,84710282,84714282
9,84822282,84825282
9,84846282,84851282
9,84998830,85005830
9,85016830,85019830
9,85039830,85042830
9,85104830,85108830
9,85123830,85128830
9,85136830,85140830
9,85167830,85170830
9,85175830,85179830
9,85204830,85209830
9,85219830,85222830
9,85311830,85315830
9,85316830,85319830
9,85327830,85332830
9,85347830,85349830
9,85359830,85363830
9,85368830,85374830
9,85386830,85389830
9,85398830,85403830
9,85403830,85415830
9,85447830,85451830
9,85451830,85453830
9,85455830,85457830
9,85467830,85471830
9,85472830,85476830
9,85487830,85492830
9,85504830,85509830
9,85720830,85722830
9,85738830,85741830
9,85745830,85755830
9,85784830,85788830
9,85788830,85799830
9,85804830,85809830
9,85814830,85818830
9,85839830,85844830
9,85850830,85853830
9,85860830,85864830
9,85886830,85890830
9,85984830,85988830
9,86050830,86055830
9,86057830,86060830
9,86103830,86116830
9,86167830,86171830
9,86195830,86198830
9,86216830,86219830
9,86227830,86230830
9,86239830,86243830
9,86247830,86251830
9,86258830,86262830
9,86273830,86277830
9,86278830,86281830
9,86291830,86298830
9,86331830,86344830
9,86346830,86352830
9,86422830,86429830
9,86480830,86490830
9,86493830,86503830
9,86504830,86511830
9,86517830,86523830
9,86533830,86536830
9,86549830,86552830
9,86560830,86563830
9,86565830,86568830
9,86577830,86580830
9,86582830,86586830
9,86589830,86597830
9,86606830,86610830
9,86612830,86616830
9,86638830,86646830
9,86655830,86667830
9,86675830,86678830
9,86725830,86730830
9,86736830,86746830
9,86756830,86759830
9,86785830,86795830
9,86797830,86801830
9,86801830,86805830
9,86811830,86822830
9,86866830,86870830
9,86900830,86903830
