# Window-based topology counter
# PYTHON VERSION: 3.11.0
# Script call:    05_topo_counter.py -w 10 -m 5 --overwrite
# Runtime:        04/10/2023 13:21:49
# ----------------
# Window size:          10000.0
# Window file:          ../data/10kb-0.5-0.5-windows.csv
# Marker size:          5
# Marker file:          ../../data/recombination-markers/cox-markers/Revised_HSmap_SNPs-mm10-5mb-rates.csv
# Output file:          ../data/10kb-0.5-0.5-5mb-topo-counts.csv
# 04.10.2023 | 13:21:49 Reading marker windows...
# Marker windows read: 538
# 04.10.2023 | 13:21:49 Reading windows...
# Windows read:         6144
# Chromosome:           19
# Chromosome length:    61431566
# Locus tree directory: ../iqtree/chr19/10kb-0.5-0.5/loci
# Concat tree file:     ../iqtree/chr19/10kb-0.5-0.5/concat/chr19-concat.treefile.rooted
# ASTRAL tree file:     ../iqtree/chr19/10kb-0.5-0.5/astral/astral.treefile.rooted
# Concordance file:     ../iqtree/chr19/10kb-0.5-0.5/concord/chr19.cf.stat
# ----------------
# 04.10.2023 | 13:21:51 Reading concatenated chromosome tree...
# Concat chromosome tree:      "(rsor:0.0240729,((gdol:0.0345499233,rdil:0.0343287586)100:0.0137995910,(mm10:0.0206656702,((hall:0.0320818094,pdel:0.0286758153)53:0.0046759574,mnat:0.0284605669)100:0.0212015888):0.0039101776)100:0.0240729);"
# Concat chromosome topology:  "(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>"
# 04.10.2023 | 13:21:51 Reading ASTRAL chromosome tree...
# ASTRAL chromosome tree:      "(rsor:0.0240729,((gdol:0.0345499233,rdil:0.0343287586)100:0.0137995910,(mm10:0.0206656702,((hall:0.0320818094,pdel:0.0286758153)53:0.0046759574,mnat:0.0284605669)100:0.0212015888):0.0039101776)100:0.0240729);"
# ASTRAL chromosome topology:  "(rsor,((rdil,gdol)<1>,((pdel,(hall,mnat)<2>)<3>,mm10)<4>)<5>)<6>"
# ASTRAL-concat match:   FALSE
# 04.10.2023 | 13:21:51 Calculating average CFs...
# Average gCF:          67.74000000000001
# Average sCF:          49.502500000000005
# 04.10.2023 | 13:21:51 Reading windows and counting topologies...
# Total trees read:   4173
# No tree file:       5
# Filtered windows:   1966
# Unique topologies:  82
# ----------------
# 04.10.2023 | 13:22:02 Counting and ranking topologies for this chromosome...
# ----------------
# 04.10.2023 | 13:22:02 Counting and ranking overall topologies...
# ----------------
# 04.10.2023 | 13:22:02 Writing output: ../data/10kb-0.5-0.5-5mb-topo-counts.csv
window,chr,chr len,start,end,perc repeat,repeat filter, missing filter,gcf,scf,topo num overall,topo count overall,topo rank overall,topo color,topo num chrome,topo count chrome,topo rank chrome,topo,concat chrome topo,astral chrome topo,unparsed tree,marker window,num markers,marker slope,marker uniq trees
chr19:36650000-36660000,chr19,61431566,36650000,36660000,81.67,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36660000-36670000,chr19,61431566,36660000,36670000,41.56,PASS,PASS,67.74000000000001,49.502500000000005,36,25,10,"#999999",36,25,10,"(rsor,((hall,(mnat,pdel)<1>)<2>,(gdol,(mm10,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0193925,((hall:0.0315479470,(mnat:0.0410314715,pdel:0.0293386146)91:0.0075943012)100:0.0336845490,(gdol:0.0437609417,(mm10:0.0128563563,rdil:0.0402652426):0.0135308469)100:0.0043949265)76:0.0193925);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36670000-36680000,chr19,61431566,36670000,36680000,18.63,PASS,PASS,67.74000000000001,49.502500000000005,6,272,9,"#999999",6,272,9,"(rsor,((hall,(mnat,pdel)<1>)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.027041,((hall:0.0345562181,(mnat:0.0313766625,pdel:0.0414579968)97:0.0105152098)100:0.0292541464,(mm10:0.0196022654,(gdol:0.0324929422,rdil:0.0477469000)90:0.0109338517):0.0104353627)98:0.027041);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36680000-36690000,chr19,61431566,36680000,36690000,18.32,PASS,PASS,67.74000000000001,49.502500000000005,1,285,8,"#999999",1,285,8,"(rsor,(((hall,mnat)<1>,pdel)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0271972,(((hall:0.0312449255,mnat:0.0347571046)100:0.0084582354,pdel:0.0255835391)100:0.0184753606,(mm10:0.0268065046,(gdol:0.0345475852,rdil:0.0441617436)83:0.0146836121):0.0084244056)96:0.0271972);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36690000-36700000,chr19,61431566,36690000,36700000,38.33,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0249459,(mm10:0.0210578778,((gdol:0.0335983201,rdil:0.0313568336)100:0.0207461563,((hall:0.0246398554,pdel:0.0328052622)100:0.0127358343,mnat:0.0263336655)100:0.0215027540)53:0.0053189718):0.0249459);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36700000-36710000,chr19,61431566,36700000,36710000,40.77,PASS,PASS,67.74000000000001,49.502500000000005,3,638,2,"#004949",3,638,2,"(rsor,((gdol,rdil)<1>,(mm10,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,TRUE,"(rsor:0.0231338,((gdol:0.0423169770,rdil:0.0181632666)100:0.0128625595,(mm10:0.0122067054,((hall:0.0364156027,mnat:0.0184875574)55:0.0081156600,pdel:0.0388939293)100:0.0096965601):0.0028488385)80:0.0231338);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36710000-36720000,chr19,61431566,36710000,36720000,69.69999999999999,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36720000-36730000,chr19,61431566,36720000,36730000,51.77,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36730000-36740000,chr19,61431566,36730000,36740000,19.0,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0241368,(mm10:0.0291771356,((gdol:0.0265341156,rdil:0.0396908821)100:0.0158905085,(hall:0.0303545681,(mnat:0.0231656093,pdel:0.0263927344)100:0.0043980422)100:0.0215401986)88:0.0058990736):0.0241368);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36740000-36750000,chr19,61431566,36740000,36750000,45.129999999999995,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0229161,((gdol:0.0416511386,rdil:0.0313855389)100:0.0121917554,(mm10:0.0262549580,(hall:0.0257170780,(mnat:0.0299790278,pdel:0.0227149317)100:0.0069038238)100:0.0170194519):0.0040972578)70:0.0229161);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36750000-36760000,chr19,61431566,36750000,36760000,59.650000000000006,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36760000-36770000,chr19,61431566,36760000,36770000,44.7,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0232493,((gdol:0.0365834282,rdil:0.0241943964)100:0.0135809321,(mm10:0.0155327520,(hall:0.0335779225,(mnat:0.0236568120,pdel:0.0329577931)98:0.0074232543)100:0.0133814659):0.0040171137)56:0.0232493);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36770000-36780000,chr19,61431566,36770000,36780000,48.67,PASS,PASS,67.74000000000001,49.502500000000005,5,390,4,"#999999",5,390,4,"(rsor,(mm10,((gdol,rdil)<1>,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0183959,(mm10:0.0119410671,((gdol:0.0288626216,rdil:0.0351181721)100:0.0122459229,((hall:0.0241616479,mnat:0.0319925117)100:0.0104655904,pdel:0.0260276669)100:0.0110345705)88:0.0027903759):0.0183959);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36780000-36790000,chr19,61431566,36780000,36790000,51.64,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36790000-36800000,chr19,61431566,36790000,36800000,23.87,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0278466,(mm10:0.0188862552,((gdol:0.0337899399,rdil:0.0435760935)100:0.0195195313,((hall:0.0336401965,pdel:0.0265578005)100:0.0120795659,mnat:0.0276103023)100:0.0113460567)67:0.0046421447):0.0278466);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36800000-36810000,chr19,61431566,36800000,36810000,41.67,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0219504,((gdol:0.0284108325,rdil:0.0476296121)100:0.0105636154,(mm10:0.0082184155,((hall:0.0316335209,pdel:0.0197958681)100:0.0174952466,mnat:0.0144349241)100:0.0103253218):0.0055043117)93:0.0219504);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36810000-36820000,chr19,61431566,36810000,36820000,55.85,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36820000-36830000,chr19,61431566,36820000,36830000,80.11,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36830000-36840000,chr19,61431566,36830000,36840000,43.66,PASS,PASS,67.74000000000001,49.502500000000005,3,638,2,"#004949",3,638,2,"(rsor,((gdol,rdil)<1>,(mm10,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,TRUE,"(rsor:0.0235239,((gdol:0.0295042803,rdil:0.0257145122)100:0.0100779051,(mm10:0.0176342902,((hall:0.0212650507,mnat:0.0191787653)100:0.0078214985,pdel:0.0123421833)87:0.0057190311):0.0089318763)100:0.0235239);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36840000-36850000,chr19,61431566,36840000,36850000,38.9,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0154997,((gdol:0.0240538038,rdil:0.0217342156)100:0.0070036731,(mm10:0.0092194836,(hall:0.0208563008,(mnat:0.0121613276,pdel:0.0162656475)100:0.0071859234)97:0.0058021117):0.0040585078)99:0.0154997);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36850000-36860000,chr19,61431566,36850000,36860000,33.550000000000004,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0181285,((gdol:0.0217921103,rdil:0.0237795277)100:0.0072256156,(mm10:0.0113429579,((hall:0.0225836647,pdel:0.0156528764)57:0.0029778239,mnat:0.0252223102)100:0.0134053378):0.0049163847)99:0.0181285);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36860000-36870000,chr19,61431566,36860000,36870000,31.130000000000003,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0137088,(mm10:0.0144232450,((gdol:0.0303480009,rdil:0.0403595155)97:0.0082456718,(hall:0.0290370444,(mnat:0.0370067938,pdel:0.0233461177)96:0.0078016513)100:0.0130412946)72:0.0030587996):0.0137088);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36870000-36880000,chr19,61431566,36870000,36880000,28.15,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0142124,(mm10:0.0177348451,((gdol:0.0256592727,rdil:0.0436071127)100:0.0171043130,(hall:0.0344440997,(mnat:0.0231082223,pdel:0.0304682227)93:0.0070733979)100:0.0247353183)100:0.0076965411):0.0142124);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36880000-36890000,chr19,61431566,36880000,36890000,32.34,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0118545,(mm10:0.0051939338,((gdol:0.0465457166,rdil:0.0181393161)100:0.0121920495,((hall:0.0267718730,pdel:0.0365483432)96:0.0099142364,mnat:0.0231920069)100:0.0112247436)100:0.0080632051):0.0118545);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36890000-36900000,chr19,61431566,36890000,36900000,29.17,PASS,PASS,67.74000000000001,49.502500000000005,15,379,5,"#999999",15,379,5,"(rsor,(mm10,((gdol,rdil)<1>,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0185109,(mm10:0.0172029352,((gdol:0.0260241114,rdil:0.0328961385)100:0.0109628984,(hall:0.0285308802,(mnat:0.0238182208,pdel:0.0279699399)64:0.0046005564)100:0.0189149161)58:0.0030675305):0.0185109);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36900000-36910000,chr19,61431566,36900000,36910000,53.36,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36910000-36920000,chr19,61431566,36910000,36920000,31.869999999999997,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0227883,((gdol:0.0239652511,rdil:0.0269564052)100:0.0100928345,(mm10:0.0162728769,(hall:0.0255840349,(mnat:0.0244699407,pdel:0.0153994553)100:0.0084719775)100:0.0120559547):0.0069085203)100:0.0227883);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36920000-36930000,chr19,61431566,36920000,36930000,37.21,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.00935286,(mm10:0.0104490353,((gdol:0.0185871765,rdil:0.0167053251)100:0.0117042650,((hall:0.0194312877,pdel:0.0232303739)52:0.0046484097,mnat:0.0188442239)100:0.0195712209)100:0.0036502660):0.00935286);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36930000-36940000,chr19,61431566,36930000,36940000,40.54,PASS,PASS,67.74000000000001,49.502500000000005,73,2,50,"#999999",73,2,50,"(rsor,(rdil,(mm10,(gdol,((hall,pdel)<1>,mnat)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.00638632,(rdil:0.0104065189,(mm10:0.0022185176,(gdol:0.0290338467,((hall:0.0202111227,pdel:0.0174027864)92:0.0049970439,mnat:0.0165379858)100:0.0078986397)100:0.0059577344):0.0031839298)100:0.00638632);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36940000-36950000,chr19,61431566,36940000,36950000,46.75,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0202377,((gdol:0.0308827237,rdil:0.0253379650)100:0.0122340757,(mm10:0.0128173422,((hall:0.0167979270,pdel:0.0239141121)100:0.0105317158,mnat:0.0133517118)95:0.0050912410):0.0053665476)99:0.0202377);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36950000-36960000,chr19,61431566,36950000,36960000,44.06,PASS,PASS,67.74000000000001,49.502500000000005,7,301,7,"#999999",7,301,7,"(rsor,(((hall,pdel)<1>,mnat)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0220922,(((hall:0.0230414309,pdel:0.0187810210)99:0.0061963154,mnat:0.0188110757)100:0.0149327544,(mm10:0.0136817080,(gdol:0.0288311330,rdil:0.0324935081)100:0.0101505885):0.0038854300)53:0.0220922);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36960000-36970000,chr19,61431566,36960000,36970000,36.47,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0214036,((gdol:0.0307650520,rdil:0.0263568371)100:0.0123472896,(mm10:0.0193322995,((hall:0.0343792908,pdel:0.0254384325)99:0.0073110826,mnat:0.0183262747)100:0.0140174004):0.0050053812)99:0.0214036);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36970000-36980000,chr19,61431566,36970000,36980000,45.48,PASS,PASS,67.74000000000001,49.502500000000005,3,638,2,"#004949",3,638,2,"(rsor,((gdol,rdil)<1>,(mm10,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,TRUE,"(rsor:0.0224783,((gdol:0.0251895918,rdil:0.0314755310)100:0.0199824892,(mm10:0.0196678729,((hall:0.0228933946,mnat:0.0335614204)69:0.0050551762,pdel:0.0225292070)100:0.0131485064):0.0060552434)94:0.0224783);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36980000-36990000,chr19,61431566,36980000,36990000,22.06,PASS,PASS,67.74000000000001,49.502500000000005,7,301,7,"#999999",7,301,7,"(rsor,(((hall,pdel)<1>,mnat)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0185404,(((hall:0.0262595783,pdel:0.0168424085)83:0.0023977598,mnat:0.0196989905)100:0.0189517885,(mm10:0.0187025255,(gdol:0.0165600373,rdil:0.0308146539)100:0.0105396064):0.0070339695)98:0.0185404);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:36990000-37000000,chr19,61431566,36990000,37000000,34.53,PASS,PASS,67.74000000000001,49.502500000000005,5,390,4,"#999999",5,390,4,"(rsor,(mm10,((gdol,rdil)<1>,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0176427,(mm10:0.0150733309,((gdol:0.0299223482,rdil:0.0334940262)100:0.0160984433,((hall:0.0277491737,mnat:0.0239963374)100:0.0098912877,pdel:0.0228469483)100:0.0188950912)60:0.0059268778):0.0176427);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37000000-37010000,chr19,61431566,37000000,37010000,43.99,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0156451,(mm10:0.0119289445,((gdol:0.0375453394,rdil:0.0341588925)100:0.0093812452,((hall:0.0397358809,pdel:0.0281451097)97:0.0138064127,mnat:0.0266437039)100:0.0291174564)100:0.0079920310):0.0156451);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37010000-37020000,chr19,61431566,37010000,37020000,25.47,PASS,PASS,67.74000000000001,49.502500000000005,5,390,4,"#999999",5,390,4,"(rsor,(mm10,((gdol,rdil)<1>,((hall,mnat)<2>,pdel)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0138034,(mm10:0.0086671594,((gdol:0.0352829930,rdil:0.0318796217)100:0.0182830744,((hall:0.0190977158,mnat:0.0262315644)87:0.0068876413,pdel:0.0206414202)100:0.0190751416)99:0.0082212806):0.0138034);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37020000-37030000,chr19,61431566,37020000,37030000,18.18,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0240523,((gdol:0.0348996885,rdil:0.0281480134)100:0.0127987459,(mm10:0.0214272327,((hall:0.0165050294,pdel:0.0227883901)98:0.0068507441,mnat:0.0188363001)100:0.0159173087):0.0042629283)87:0.0240523);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37030000-37040000,chr19,61431566,37030000,37040000,29.509999999999998,PASS,PASS,67.74000000000001,49.502500000000005,6,272,9,"#999999",6,272,9,"(rsor,((hall,(mnat,pdel)<1>)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0246386,((hall:0.0240117631,(mnat:0.0202189247,pdel:0.0224100151)89:0.0045789414)100:0.0244196378,(mm10:0.0190945356,(gdol:0.0269684263,rdil:0.0312802296)100:0.0111349972):0.0109297247)98:0.0246386);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37040000-37050000,chr19,61431566,37040000,37050000,17.78,PASS,PASS,67.74000000000001,49.502500000000005,8,640,1,"#db6d00",8,640,1,"(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",TRUE,FALSE,"(rsor:0.0285852,((gdol:0.0501479340,rdil:0.0462340819)100:0.0195509080,(mm10:0.0295765229,((hall:0.0361413279,pdel:0.0356222752)75:0.0092073910,mnat:0.0335320766)100:0.0178505181):0.0064705656)89:0.0285852);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37050000-37060000,chr19,61431566,37050000,37060000,21.9,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0262554,((gdol:0.0302054708,rdil:0.0311491123)100:0.0143624482,(mm10:0.0186843602,(hall:0.0196198565,(mnat:0.0185572316,pdel:0.0166527184)100:0.0079799269)100:0.0139887234):0.0102964683)100:0.0262554);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37060000-37070000,chr19,61431566,37060000,37070000,22.040000000000003,PASS,PASS,67.74000000000001,49.502500000000005,13,361,6,"#999999",13,361,6,"(rsor,(mm10,((gdol,rdil)<1>,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0353163,(mm10:0.0253202062,((gdol:0.0376955281,rdil:0.0450671118)100:0.0199160388,((hall:0.0277591574,pdel:0.0300486914)100:0.0085522414,mnat:0.0322490681)100:0.0296078596)46:0.0044355435):0.0353163);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37070000-37080000,chr19,61431566,37070000,37080000,28.88,PASS,PASS,67.74000000000001,49.502500000000005,4,578,3,"#006ddb",4,578,3,"(rsor,((gdol,rdil)<1>,(mm10,(hall,(mnat,pdel)<2>)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0264095,((gdol:0.0277618900,rdil:0.0275694954)100:0.0159906042,(mm10:0.0245814816,(hall:0.0304208699,(mnat:0.0249830380,pdel:0.0360356840)100:0.0155887853)100:0.0190390875):0.0089215285)98:0.0264095);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37080000-37090000,chr19,61431566,37080000,37090000,42.68,PASS,PASS,67.74000000000001,49.502500000000005,24,12,19,"#999999",24,12,19,"(rsor,(((hall,pdel)<1>,mnat)<2>,(rdil,(mm10,gdol)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0193107,(((hall:0.0228348502,pdel:0.0267737439)95:0.0058439836,mnat:0.0206031598)100:0.0085293406,(rdil:0.0281552323,(mm10:0.0108049905,gdol:0.0277291874):0.0070076365)94:0.0027805515)97:0.0193107);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37090000-37100000,chr19,61431566,37090000,37100000,40.87,PASS,PASS,67.74000000000001,49.502500000000005,1,285,8,"#999999",1,285,8,"(rsor,(((hall,mnat)<1>,pdel)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0278863,(((hall:0.0292005104,mnat:0.0264543527)100:0.0091552321,pdel:0.0270672307)100:0.0126747355,(mm10:0.0163084972,(gdol:0.0248664217,rdil:0.0275941038)100:0.0097244264):0.0049409358)60:0.0278863);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37100000-37110000,chr19,61431566,37100000,37110000,24.66,PASS,PASS,67.74000000000001,49.502500000000005,1,285,8,"#999999",1,285,8,"(rsor,(((hall,mnat)<1>,pdel)<2>,(mm10,(gdol,rdil)<3>)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0176821,(((hall:0.0229574075,mnat:0.0258686148)100:0.0108531886,pdel:0.0208990505)100:0.0176372656,(mm10:0.0129348789,(gdol:0.0197668387,rdil:0.0271276253)91:0.0074254388):0.0045424118)62:0.0176821);",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37110000-37120000,chr19,61431566,37110000,37120000,58.87,FILTER,PASS,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:35000001-40000000,7,1.027222528446562e-06,30
chr19:37120000-37130000,chr19,61431566,37120000,37130000,33.39,PASS,PASS,67.74000000000001,49.502500000000005,76,2,51,"#999999",76,2,51,"(rsor,(mm10,((gdol,(hall,(mnat,pdel)<1>)<2>)<3>,rdil)<4>)<5>)<6>;",FALSE,FALSE,"(rsor:0.0128255,(mm10:0.0073935897,((gdol:0.0374080995,(hall:0.0353952423,(mnat:0.0214242792,pdel:0.0276553171)74:0.0084379775)100:0.0158987954)60:0.0086362887,rdil:0.0346847375)100:0.0073026449):0.0128255);",chr19:35000001-40000000,7,1.027222528446562e-06,30
