"window","num.trees","num.uniq.trees","recomb.rate","first.last.dist","first.last.rf","rf.decay","first.last.wrf","wrf.decay","first.last.spr","spr.decay","first.last.kf","kf.decay","first.last.path","path.decay","rf.st.avg","wrf.st.avg","spr.st.avg","kf.st.avg","path.st.avg"
"chr16:25000001-30000000",329,28,7.45809731866171e-07,4980000,4,-0.0471813325705154,0.0802858394,-0.000765004477559076,2,-0.0428189221336326,0.0277180964646367,0.000413465638452828,4.69041575982343,-0.0862932601736034,2.63829787234043,0.133375538976292,1.22796352583587,0.0470595130092142,3.38975566764307
"chr16:30000001-35000000",393,34,8.46890239799496e-07,4990000,4,-0.144000457010232,0.0755514727,-0.00209255501515157,1,-0.0133595503964047,0.0253197436953206,-0.000574241520036816,4.69041575982343,-0.166562331417559,2.85496183206107,0.117883132741476,1.32824427480916,0.0418436395126475,3.64027687425732
"chr16:35000001-40000000",352,36,4.87931296873993e-07,4990000,4,-0.163405394424588,0.0822786014,-0.00633850483462436,1,-0.0505849860338705,0.0284889622367343,-0.00144196808202551,4.69041575982343,-0.0502429630653773,2.66477272727273,0.122302384405398,1.21875,0.0433706522152773,3.41546164400807
"chr16:40000001-45000000",407,26,2.01981066256793e-07,4990000,2,0.0758310773361078,0.0856580001,0.00151464919634715,1,-0.00720391782659184,0.0293282936166086,8.29060733824499e-05,3.16227766016838,0.135143234360712,2.78624078624079,0.121865707369533,1.32678132678133,0.0430002320541403,3.57879861906414
"chr16:45000001-50000000",300,30,2.56700122715946e-07,4990000,2,-0.0793427386819876,0.0697516261,-0.00311401004471159,1,-0.0185776468643264,0.0276263682958288,-0.000848138704690751,3.16227766016838,-0.0838582397833096,2.97333333333333,0.125582766144667,1.31333333333333,0.0442133909078801,3.74474643474949
"chr16:50000001-55000000",304,34,4.54723224973065e-07,4980000,0,-0.13343379366875,0.074899536,0.0103935054655483,0,-0.0602464948892509,0.0279644114566031,0.0042865648046178,0,-0.207130735224785,3.11184210526316,0.119002285166118,1.41776315789474,0.0422936826438846,3.86583132358035
"chr16:55000001-60000000",308,24,3.12261243446768e-07,4970000,2,-0.0314864901541547,0.0758543983,0.000278047392572794,1,0.0124545739466974,0.0258048270710743,0.000172244425135697,3.16227766016838,-0.069895711734408,2.53896103896104,0.119502433766234,1.19805194805195,0.042362420668391,3.33842971960007
"chr16:60000001-65000000",292,35,2.50437334241469e-07,4950000,6,-0.527028248537001,0.1378880224,-0.00366077126914635,2,-0.204787120078212,0.0406571501856287,-0.000215211128087957,6.48074069840786,-0.501440349676402,2.93835616438356,0.110369999558904,1.31164383561644,0.0393893814677043,3.69453868061959
"chr16:65000001-70000000",309,36,6.61894350466348e-07,4990000,4,0.677297448160517,0.1011454478,0.0173230101844658,2,0.256297524878683,0.0354505839129141,0.00706839524825076,4.69041575982343,0.725188959234526,3.13268608414239,0.109208104871845,1.42718446601942,0.0388444669357421,3.91362421363608
"chr16:70000001-75000000",383,37,5.70786774540481e-07,4990000,0,0.268029343683163,0.0955731168,0.0110732461142276,0,0.0320618758398658,0.0371280097852467,0.00379437112756425,0,0.248586332052557,3.03394255874674,0.118752632862663,1.35509138381201,0.0420273454186063,3.77706171466337
"chr16:75000001-80000000",352,30,6.01950256644118e-07,4980000,4,-0.270292392048819,0.0797032512,-0.00633666515269767,2,-0.111970359058553,0.0252861762666818,-0.00153354511810895,4.69041575982343,-0.219414352572041,3.01136363636364,0.123584282253409,1.39204545454545,0.0437067693148773,3.81895137452827
"chr16:80000001-85000000",272,41,3.04794461674921e-07,4980000,4,-0.0449647959469797,0.1374010609,0.0119898385912758,1,-0.0109046736054493,0.0458831395868998,0.00362302202440715,4.47213595499958,-0.0520951692296988,3.36764705882353,0.111636137475735,1.45588235294118,0.0398544238879222,4.08686527368878
"chr16:85000001-90000000",351,32,9.99497139968004e-07,4980000,4,0.392342435256213,0.0825161364,-0.00664012561598799,2,0.0906662993596632,0.0287531078309108,-0.00188865239228918,4.69041575982343,0.258156323789114,2.83760683760684,0.126452515676923,1.31908831908832,0.0448396785774988,3.61390849956634
"chr16:90000001-95000000",431,32,8.7311444203349e-07,4990000,2,0.00760640364372545,0.0951933273,0.00209762137038303,1,0.0131644284381857,0.032233131303525,0.000695013790104936,3.16227766016838,-0.0247730177738268,2.68677494199536,0.126723590064037,1.25058004640371,0.0455815313351839,3.46619900400916
"chr16:95000001-98207768",248,26,7.13386574968561e-07,3080000,6,-0.205276281373248,0.2216745382,0.000772400580843414,2,0.0149922735574988,0.0831270642542003,0.00023726022410262,5.47722557505166,-0.101132069268997,2.43548387096774,0.123998466981048,1.13709677419355,0.0438708826527456,3.25405545686679
"chr17:1-5000000",161,19,2.93989835383263e-07,1950000,6,-0.145867591774571,0.1366998379,0.0340862616789034,2,-0.0138493717900839,0.047819417485505,0.0111820982558835,6.48074069840786,-0.159682163591945,2.6583850931677,0.119295163726087,1.24844720496894,0.0419589128374917,3.43616347043925
"chr17:5000001-10000000",427,60,1.28410332310289e-06,4990000,4,-0.244459834172882,0.082738325,-0.00540925938675271,1,-0.12146455964943,0.0257367726833089,-0.00160639398408662,4.69041575982343,-0.275419046164915,3.27868852459016,0.125065844567681,1.40515222482436,0.0438568145019248,3.95791816658751
"chr17:10000001-15000000",414,48,3.69466029854272e-07,4980000,8,0.460032703599256,0.2222608722,0.0160276581512309,2,0.0793848580000026,0.0763451425487877,0.0057560732207848,8.71779788708135,0.33829084021732,2.73429951690821,0.13047505501087,1.19323671497585,0.0461517046817076,3.49054050883688
"chr17:15000001-20000000",170,37,6.20311189751417e-07,4960000,6,-0.1472520526591,0.0433828269,-0.103757885562082,1,0.150456093891911,0.0176323827772023,-0.0320059638847242,6.48074069840786,-0.304346720616979,2.98823529411765,0.119673473428235,1.2,0.0426901034777691,3.79388507255953
"chr17:20000001-25000000",231,60,2.43230751703125e-07,4950000,4,-0.78073745140367,0.2351496457,0.0428547253472697,2,-0.187186171279386,0.0788221376181248,0.0102554641097766,4.69041575982343,-0.189151152024067,3.43722943722944,0.112718296848918,1.31601731601732,0.0398731758507611,4.15415147644987
"chr17:25000001-30000000",423,38,6.78911000531722e-07,4980000,0,-0.124282740753807,0.0873196738,0.011025957011305,0,-0.112921602484549,0.0317640775774785,0.00385611631406075,0,-0.138440523021241,2.47281323877069,0.113695062776123,1.14184397163121,0.0407485884894625,3.24686752755707
"chr17:30000001-35000000",357,37,6.2704560339325e-07,4970000,2,0.308654889382274,0.1078301507,-0.00401320852362363,1,0.0146897758134364,0.037415958115312,-0.00216136097012335,3.16227766016838,0.21621836193508,2.82352941176471,0.12322106992605,1.24929971988796,0.0444622781433075,3.55537093393695
"chr17:35000001-40000000",188,55,1.39921967642014e-07,4950000,4,0.54645674381747,0.1392230443,0.0060623033225953,1,-0.12829952573239,0.0560879488908495,0.00370026216075233,5.8309518948453,0.506534423724266,3.74468085106383,0.112376117085106,1.40425531914894,0.0396821367663996,4.4284685397789
"chr17:40000001-45000000",288,40,2.34972689503512e-07,4990000,4,-1.52887618523764,0.2675726074,0.0895022933894152,1,-0.33786944810252,0.0878853348950253,0.0244478956946468,5.65685424949238,-0.739931381145944,2.88194444444444,0.12508522414375,1.25347222222222,0.0443175592911115,3.60978085149502
"chr17:45000001-50000000",394,36,7.75964746651299e-07,4990000,2,0.308995129797639,0.0917233506,0.00888970009959476,1,0.155640528658138,0.0297875105789171,0.00230417571684495,3.16227766016838,0.381730784831482,2.70558375634518,0.120172621399746,1.21827411167513,0.0427065223296357,3.42697950906032
"chr17:50000001-55000000",278,35,7.19241244592266e-07,4970000,4,0.379397602619395,0.0983885837,0.0116491896778244,2,0.0923508653197561,0.0333662588228905,0.0037915009311348,4.69041575982343,0.352508531564532,2.32374100719424,0.117763338758633,1.06834532374101,0.0420524744429756,3.05142061188436
"chr17:55000001-60000000",264,51,NA,4920000,6,0.610099542008998,0.1174391064,0.0130598020289409,2,0.159547339878551,0.0359357595615641,0.00553766119214344,5.29150262212918,0.309463007835266,3.18181818181818,0.122997937205682,1.28409090909091,0.043566767029071,3.96536462279195
"chr17:60000001-65000000",334,34,5.03653757253585e-07,4990000,2,-0.536502471383859,0.0942351535,-0.00206640394276442,1,-0.141517341245696,0.0301803553616772,0.00026563752218892,3.16227766016838,-0.493305796712328,2.83832335329341,0.122271267275748,1.31137724550898,0.04359622439112,3.57125437834922
"chr17:65000001-70000000",359,25,1.42932204322147e-06,4980000,2,-0.279018409502657,0.0904622251,-0.00129633107715495,1,-0.0787239584449908,0.0378975867814195,-0.000625752919443098,3.46410161513775,-0.283984973576146,2.56267409470752,0.127711426825348,1.21448467966574,0.0456468543775246,3.36485578226834
"chr17:70000001-75000000",387,27,1.10509390379976e-06,4990000,4,-0.513968308210672,0.2176063797,-0.0108251430646238,2,-0.228227288776192,0.0736706269652245,-0.00342675981821222,4.47213595499958,-0.472629371770365,2.66149870801034,0.119244445713695,1.24547803617571,0.0420729806735177,3.44641497221784
"chr17:75000001-80000000",338,30,8.55555273252965e-07,4990000,4,0.159901761843674,0.0659389367,3.89791223352078e-05,2,0.0545302846257741,0.0238214099620137,0.000288571036103183,4.69041575982343,0.0526113505491776,2.53254437869822,0.122955021510651,1.17455621301775,0.0435548662393937,3.28732079709794
"chr17:80000001-85000000",364,29,1.04961193566422e-06,4990000,6,-0.054981272726028,0.1228229164,-0.00184917258433113,2,-0.0519623404901957,0.038936156229927,-0.000442361703722598,6,0.0108850012108948,2.67582417582418,0.116417719961538,1.25549450549451,0.0414435821401417,3.4862921116391
"chr17:85000001-90000000",372,35,9.04893710141738e-07,4980000,2,-0.0878532098920993,0.1203406744,-0.00371619325349194,1,-0.0501896265344853,0.043015842446879,-0.00061022233279243,3.16227766016838,-0.133264350433723,2.63978494623656,0.120250038141398,1.20161290322581,0.0424415971025672,3.36882153415851
"chr17:90000001-94987271",227,39,2.36001394632175e-07,4880000,8,0.754706275176539,0.2232757255,0.024953388210098,2,0.141453172640124,0.0814885950030042,0.00947042635563228,9.16515138991168,0.829298079454075,2.96916299559471,0.112635447432599,1.27312775330396,0.0401184663603417,3.77326207037394
"chr18:1-5000000",107,20,NA,1880000,8,-0.26343208775737,0.2669315222,0.072972000054907,2,-0.185608159239245,0.08735080774727,0.0219289306018639,8.12403840463596,0.062618747545974,2.42990654205607,0.11654218274486,1.08411214953271,0.0410566922023754,3.17552773565185
"chr18:5000001-10000000",239,32,2.79258950177228e-07,4990000,2,0.309250231604838,0.1019544499,0.0109896783014754,1,0.145227267044535,0.0416516987499703,0.00404362049742588,3.46410161513775,0.258368191940478,2.48535564853557,0.113947258215063,1.09623430962343,0.0403691847409636,3.21238001603526
"chr18:10000001-15000000",352,25,7.72168594880947e-07,4990000,2,-0.00864753524800362,0.0657877119,0.00681556336272726,1,0.00229359592547908,0.0238066943752268,0.00302762571602346,3.16227766016838,-0.0802542430863167,2.74431818181818,0.115247257688068,1.27556818181818,0.0406243141934464,3.51026639729763
"chr18:15000001-20000000",232,32,5.06164674101515e-07,4990000,2,0.200349483560452,0.0897381115,0.0137885339814606,1,0.0442863331197052,0.0303855848787981,0.00508824909389749,3.46410161513775,0.134640522313873,2.86206896551724,0.123440142627155,1.27586206896552,0.043256878556883,3.62110597405
"chr18:20000001-25000000",340,31,3.60169162478311e-07,4990000,4,-0.125946566212917,0.1141162192,-0.00636932723992183,2,-0.0376939364914613,0.0375786134956679,-0.00211607067553111,4.47213595499958,-0.0943617881631572,2.67058823529412,0.122354579896176,1.25294117647059,0.0430769466257065,3.44713538647536
"chr18:25000001-30000000",345,27,8.399125169501e-07,4990000,6,0.115579017599052,0.119032567,0.0209164881972294,2,0.035652149627584,0.0400889509617001,0.00708391344892714,5.09901951359278,-0.0496883460518831,2.68405797101449,0.116052865189565,1.27536231884058,0.0408856476844682,3.48023960620884
"chr18:30000001-35000000",315,26,2.54536086027771e-07,4980000,2,-0.0857502914543372,0.1210495936,0.00053739256943742,1,-0.0753371731429518,0.0472040992317838,7.37369392300156e-05,3.16227766016838,-0.0820045871415099,2.53968253968254,0.118372085696825,1.17777777777778,0.0419213970578898,3.36285841669144
"chr18:35000001-40000000",369,21,5.18314898162257e-07,4940000,2,-0.242161091557105,0.0846202788,0.00311881078913117,1,-0.11912141027541,0.0319619996836,0.00148389884751224,3.46410161513775,-0.185073372780704,2.38482384823848,0.112343861004065,1.14092140921409,0.0396470890259675,3.19057837232546
"chr18:40000001-45000000",353,35,6.46223291714203e-07,4990000,2,0.196955453709647,0.1056366009,0.00610770205539793,1,0.0488026822364947,0.0412646343159035,0.00125976914251871,3.16227766016838,0.269223858697615,2.8271954674221,0.125315647558357,1.27762039660057,0.0438723208813731,3.61418889272871
"chr18:45000001-50000000",338,28,5.69381568678982e-07,4990000,4,0.162253509866545,0.1066494467,-0.00489044145965921,2,0.0779906864129113,0.0346637514595104,-0.001933929938886,4.47213595499958,0.159674676677724,2.62130177514793,0.11854237181716,1.22781065088757,0.0417597597122184,3.43353679100836
"chr18:50000001-55000000",328,27,4.12929543997755e-07,4990000,2,0.164170579952149,0.1614121326,-0.00149306978489457,1,0.112700817297422,0.0526382887132262,-0.000298823471526392,3.16227766016838,0.181894095500643,2.73170731707317,0.123108628568293,1.25609756097561,0.0435090563018496,3.47979215216496
"chr18:55000001-60000000",375,34,1.15092834137366e-06,4970000,4,0.265586629625372,0.146729048,0.00278330299219446,2,0.069352043952453,0.0516407674477721,0.000488666964443007,4.69041575982343,0.140789890230891,2.87466666666667,0.1257364277904,1.30666666666667,0.0443076744445503,3.64282966596132
"chr18:60000001-65000000",379,30,8.35121927067531e-07,4970000,2,0.15515273760956,0.1044685634,0.00153506443921655,1,0.0586248730447782,0.0384210277689026,0.000232726714723275,3.16227766016838,0.206439674940931,2.74934036939314,0.12993619983905,1.27704485488127,0.0456253649180766,3.56620900000254
"chr18:65000001-70000000",394,26,1.12657345864327e-06,4990000,2,-0.0780661472372496,0.103193942,0.00129839267657716,1,-0.0468331500026921,0.0381527535861341,0.000399141246477018,3.46410161513775,-0.151926012068855,2.61421319796954,0.127371073270812,1.23604060913706,0.0451698894070471,3.43319421667339
"chr18:70000001-75000000",342,30,1.57884329127325e-06,4960000,0,-0.17122184054423,0.1623377879,-0.000179443722547008,0,-0.0505482048607451,0.0575640973316834,0.000355764600130222,0,-0.163612860667511,2.81286549707602,0.131830218765205,1.30116959064327,0.0466269099483807,3.59001496312581
"chr18:75000001-80000000",369,27,4.83169598251811e-07,4990000,4,0.043377856761392,0.100956245,0.0082909716474656,2,0.0561682765271973,0.0378511078630651,0.00166579927204037,4.69041575982343,0.0263112161731032,2.61788617886179,0.13114930244878,1.23306233062331,0.0464664429052888,3.37587638889158
"chr18:80000001-85000000",418,32,9.4127690753053e-07,4980000,6,-0.184402017314525,0.1626407393,-0.0109171477843152,2,-0.0713445546476343,0.0497109655930787,-0.00313121113547764,5.47722557505166,-0.114256344635353,2.66507177033493,0.127233887119856,1.26315789473684,0.0453275566133118,3.46190620429921
"chr18:85000001-90000000",252,31,3.08927466987861e-07,4840000,2,-0.166234379200237,0.0529424928,-0.0162533304442477,1,0.00452922723876989,0.0182768430391601,-0.00525624369394337,3.16227766016838,-0.115003365005646,3.00793650793651,0.114066478,1.34920634920635,0.0403588146131113,3.73993503684311
"chr19:1-5000000",143,19,1.84587404118183e-07,1800000,2,-0.435685021421845,0.2017681048,-0.00508647812787678,1,-0.0260386322994172,0.0757617821626035,-0.00293843623077137,3.16227766016838,-0.584649113809954,2.36363636363636,0.0965642871643357,1.06993006993007,0.0343829533656652,3.0512930549872
"chr19:5000001-10000000",250,21,4.13398510558476e-07,4990000,2,0.0610574303947893,0.0945526924,0.000836012891618003,1,-0.02063908184217,0.036848086866355,0.00167063192907657,3.16227766016838,-0.0789458927673803,2.4,0.092520722666,1.14,0.0328782156848808,3.20278997869295
"chr19:10000001-15000000",297,40,5.35919303414502e-07,4990000,0,0.684198053714408,0.0327461283,0.0157343019855292,0,0.196590743293431,0.0136062621051492,0.00488301393984062,0,0.734718589501126,2.78114478114478,0.109221174618182,1.23905723905724,0.0387227006186954,3.52764511231208
"chr19:15000001-20000000",342,27,9.43178378690379e-07,4970000,4,0.0671676155221261,0.1053188421,0.00514348110415802,1,0.025920253047231,0.0344980934221406,0.0019136165416009,4,0.109568947116013,2.58479532163743,0.120739894971345,1.21345029239766,0.0423401957990692,3.33076158735242
"chr19:20000001-25000000",377,24,1.60387837344171e-06,4990000,4,0.113865985801153,0.132237142,0.00373300771530435,1,0.0194462026187624,0.0444135629993053,9.16232727068669e-05,4.89897948556636,0.113422417635826,2.52519893899204,0.126899934340849,1.21220159151194,0.0449931814583499,3.38779917952313
"chr19:25000001-30000000",394,31,9.19563579357639e-07,4980000,2,-0.448700132017298,0.0900338965,-0.00466543228003324,1,-0.116568652308711,0.0303014851898177,-0.000894728853877608,3.46410161513775,-0.40179241044417,2.69035532994924,0.126501708618528,1.24619289340102,0.044413206339955,3.45861693370893
"chr19:30000001-35000000",365,43,1.10605404626838e-06,4990000,2,0.0798176475154405,0.0932138808,0.00299863632119976,1,-0.0181291179183882,0.0332571483275144,0.00110671557215949,3.16227766016838,0.138141501113401,2.78356164383562,0.125044478505753,1.26301369863014,0.0440308304604655,3.54051669544284
"chr19:35000001-40000000",297,30,1.02722252844656e-06,4990000,2,0.0029433387405779,0.13712279,0.00718484756135515,1,-0.0324795664497197,0.0445766717448409,0.0023596452925277,3.16227766016838,0.0952930555741138,2.8013468013468,0.114903810879461,1.30639730639731,0.0403487476500555,3.58739256721243
"chr19:40000001-45000000",396,26,8.20992808670448e-07,4900000,4,-0.0111779293473515,0.1208517069,-0.0127780420914289,2,0.017187625969063,0.0409970481181087,-0.00366177963465764,4.47213595499958,-0.0423718381764918,2.38383838383838,0.120315245661364,1.13383838383838,0.0427142483741026,3.16937444031508
"chr19:45000001-50000000",399,24,1.29987415347503e-06,4980000,2,-0.0206389971223041,0.0580036895,0.0188607531835542,1,0.0200919162561419,0.0238803542078872,0.00683983774557471,3.46410161513775,-0.0472228839073311,2.61654135338346,0.118774590072431,1.23809523809524,0.0419737733435092,3.4430937822511
"chr19:50000001-55000000",362,28,1.09414029088668e-06,4940000,4,0.148834547025049,0.1198675565,-0.000267734821774619,2,0.0606545505005951,0.0416446813791218,-0.000322667362618141,4.47213595499958,0.165552752440689,2.83425414364641,0.127069716178177,1.3232044198895,0.0450287845439233,3.6336258406848
"chr19:55000001-60000000",447,24,1.09112225878602e-06,4990000,0,-0.147051030220563,0.0602740303,-0.00509189376013438,0,-0.0943450042232823,0.0211188365730873,-0.00163672603319975,0,-0.122249166391402,2.57718120805369,0.127976015509172,1.24384787472036,0.045429262572087,3.3881454108628
"chr19:60000001-61431566",91,15,1.94011464118139e-07,1310000,0,0.0729445430518411,0.2196170141,0.0140446306072799,0,-0.0524449645856965,0.0745907820870703,0.00381185827670971,0,-0.164414962016069,2.54945054945055,0.093907095556044,1.21978021978022,0.0341310891877928,3.30273494907104
"chr2:1-5000000",150,19,NA,1890000,4,0.664765280540961,0.1106309713,0.00173808535113895,1,0.17488909827294,0.0361436227114834,9.15312579020399e-05,4.47213595499958,0.486104199020647,2.68,0.125662549364667,1.25333333333333,0.0440070826879186,3.45425141314488
"chr2:5000001-10000000",365,25,7.41960197559981e-07,4990000,4,-0.244551961002853,0.0880420686,-0.00701395723515918,1,-0.0134931800319969,0.0291203642452294,-0.00199275106134105,5.09901951359278,-0.240910464798652,2.53698630136986,0.117393413885205,1.20821917808219,0.0412939158019697,3.28168673577312
"chr2:10000001-15000000",332,26,8.73763656045145e-07,4980000,4,-0.0724256821141331,0.0925281665,-0.00567432121260375,2,-0.00293161232814012,0.028725902707342,-0.00158966001073581,4.69041575982343,-0.0513497861340232,2.62650602409639,0.120681516490361,1.24096385542169,0.0427257757123597,3.43404942479263
"chr2:15000001-20000000",286,26,3.16955019125492e-07,4940000,2,0.0775382233325236,0.0684956394,0.00145784555001223,1,0.0502251394198878,0.0244280321495816,0.000129669193061991,3.16227766016838,0.181483254451016,2.51048951048951,0.11843040485035,1.17482517482517,0.0421831643334646,3.32395885439198
"chr2:20000001-25000000",251,25,3.41975132470545e-07,4980000,6,0.0453740144402273,0.1284899395,-0.00799049205571584,2,-0.0233518117800456,0.0457427233537027,-0.00298826922095803,6,0.032722378364818,2.52589641434263,0.11682767813506,1.18326693227092,0.0414516177395532,3.29263358900794
"chr2:25000001-30000000",425,17,4.30674570043105e-07,4980000,2,0.3786547085086,0.0858260094,0.00401707995012058,1,0.182133276444192,0.0315387143592066,0.000828364011085868,3.16227766016838,0.409870022975206,2.30588235294118,0.112895595764706,1.12470588235294,0.0399308919859533,3.08660940211998
"chr2:30000001-35000000",420,24,2.86600166207736e-07,4990000,2,-0.272061424331973,0.0917779908,-0.0134280145411862,1,-0.0780615139330154,0.0346562679542179,-0.00430285434612392,3.16227766016838,-0.244995944660139,2.47619047619048,0.105418960469762,1.17857142857143,0.0375154597811824,3.2557102657667
"chr2:35000001-40000000",300,23,1.68080239516086e-07,4960000,0,0.0787204540088981,0.0956864639,0.0105504127890511,0,0.0588486108593671,0.033710915038381,0.00350885185840338,0,0.035111937107421,2.46666666666667,0.107404843264667,1.16333333333333,0.0378844540859033,3.2914427227557
"chr2:40000001-45000000",306,32,5.59094246919973e-07,4960000,2,-0.0207212606443947,0.0949718871,0.000457500543039305,1,-0.145955522709049,0.0359957965052534,0.000383045297123953,3.16227766016838,-0.0428238206927096,3.0718954248366,0.117033297408497,1.33660130718954,0.0408273368740478,3.77882625294614
"chr2:45000001-50000000",312,21,2.68366518535394e-07,4980000,4,0.193219305769807,0.1751049805,0.0166720168117311,1,0.114611384669242,0.0568763056860417,0.00579184969265713,4.69041575982343,0.283040200676174,2.47435897435897,0.109209397849679,1.18269230769231,0.0388663877377616,3.24232639816907
"chr2:50000001-55000000",318,23,4.05250174152583e-07,4990000,2,0.0950121354340862,0.0706240208,0.00496000094105657,1,0.00374608080805718,0.0228336403426293,0.00172066725500134,3.16227766016838,-0.0460225423762559,2.62264150943396,0.123277487268868,1.25471698113208,0.0438289154420272,3.42397769656357
"chr2:55000001-60000000",295,28,5.8486226481177e-07,4940000,2,0.189916140954556,0.1285760436,0.000189385575522464,1,0.211078364023167,0.0460347621890629,-0.00132026453858703,3.16227766016838,0.274540266127058,2.73898305084746,0.117116841944068,1.27796610169492,0.0415211443314455,3.52906234945827
"chr2:60000001-65000000",367,25,7.85526209452144e-07,4990000,2,-0.0256236055656479,0.0736426026,-0.00323081957180174,1,-0.0160979466537939,0.0289348975773982,-0.00100382966394189,3.16227766016838,0.0676337431476179,2.5449591280654,0.116894802253134,1.19073569482289,0.0415797615326919,3.32101979652667
"chr2:65000001-70000000",387,25,4.47214480317896e-07,4990000,0,-0.0834478986628679,0.0600477597,-0.00153951282338999,0,-0.0502348985578578,0.0244887209944804,-0.00025191659575791,0,-0.0742956790226031,2.71317829457364,0.118232726976227,1.26614987080103,0.0417076037337771,3.51141747006006
"chr2:70000001-75000000",417,28,5.96210834813101e-07,4990000,6,-0.0313976490301921,0.1383577116,8.54456223794086e-05,2,-0.040511800380458,0.0456498354644287,0.000300237424916553,6.48074069840786,-0.0134324209556694,2.55635491606715,0.109879697741247,1.19904076738609,0.0389982665333962,3.32633748241778
"chr2:75000001-80000000",435,24,7.36492380214206e-07,4990000,2,-0.0497774236242993,0.0735741491,0.00377907066923286,1,-0.0215241186382405,0.0256401760540204,0.0015581141001542,3.46410161513775,0.0109019260143312,2.64827586206897,0.121701774314483,1.26436781609195,0.0430221548846538,3.46668332200922
"chr2:80000001-85000000",281,23,1.93592416865031e-07,4980000,6,0.317278415995829,0.1482550388,0.00957695864451909,2,0.0677011265175352,0.04578636218647,0.00371918264100269,5.09901951359278,0.182567705807206,2.69039145907473,0.109071854576868,1.25622775800712,0.0385990171659115,3.47236996416279
"chr2:85000001-90000000",232,53,1.22485295350447e-07,4990000,2,0.5069706819839,0.0896517916,0.00832525424880668,1,0.174273714157262,0.0337800544774438,0.00172693033671166,3.46410161513775,0.231988319838056,3.64655172413793,0.108154685350431,1.47413793103448,0.0384500068446464,4.3653313925158
"chr2:90000001-95000000",374,31,4.15184628623051e-07,4970000,4,0.0758464531638484,0.1266014538,0.00802401226585686,1,0.0229249968992148,0.0401684319846264,0.00254118381070099,4.89897948556636,0.0184502153373834,2.59358288770053,0.111094292402406,1.20320855614973,0.0392436574427851,3.3178225192563
"chr2:95000001-100000000",216,30,2.78217889136996e-07,4960000,2,0.520290905574256,0.1004111021,0.0155834221763784,1,0.175886705236786,0.0347339860662298,0.00440490705491101,3.16227766016838,0.408463967851078,2.99074074074074,0.108842275822222,1.33796296296296,0.0388080512123693,3.71034301063377
"chr2:100000001-105000000",339,23,3.21807741107553e-07,4930000,4,-0.0573552463890777,0.1292686901,-0.00223120202954726,2,-0.0145727784793302,0.0423191631583314,-0.000326694899401277,4.47213595499958,-0.0536194535792404,2.47197640117994,0.116354497247493,1.1740412979351,0.0411198518489276,3.28045306985386
"chr2:105000001-110000000",338,26,3.33220714768955e-07,4990000,4,0.172451441146208,0.094630991,0.000661568787044627,2,0.0802808392290577,0.0311652756337597,0.000295854490976097,4.69041575982343,0.168633009866619,2.74556213017751,0.113410077056509,1.29289940828402,0.0399493015193795,3.488669364963
"chr2:110000001-115000000",328,29,1.87483081759843e-07,4990000,4,-0.229373412981829,0.1277636066,-0.0122333580369281,2,-0.105086577484263,0.0441440536081475,-0.00441666306940605,4.69041575982343,-0.269377261275707,2.76219512195122,0.113722243053354,1.29268292682927,0.0402952334255006,3.57787429932853
"chr2:115000001-120000000",403,23,4.19082017758389e-07,4970000,4,0.22523253600216,0.1355496346,0.00127573089280466,2,0.0759919485748724,0.0503462057653382,0.000744568318049829,4.69041575982343,0.229598573562949,2.40198511166253,0.105956090757816,1.14640198511166,0.037559416270313,3.18540361421353
"chr2:120000001-125000000",354,29,1.08957542641031e-07,4980000,2,0.112281910984744,0.0674289555,0.0001429181945442,1,0.0433921443965931,0.024164397214403,-0.000347495179054133,3.16227766016838,0.10466917033173,2.50847457627119,0.114129655844068,1.17796610169492,0.0401439391591352,3.30545420555913
"chr2:125000001-130000000",371,27,3.65986029768642e-07,4970000,2,0.124377661151215,0.0526374388,0.00192511814079473,1,0.00207226447028123,0.0229306080049149,0.000365250777561224,3.16227766016838,0.0772766659706596,2.64150943396226,0.11878618661779,1.24258760107817,0.0415914542536491,3.45410820776459
"chr2:130000001-135000000",344,24,6.30709929593334e-07,4990000,2,0.331868572839191,0.0589319275,0.00267979316055961,1,0.202466048612225,0.0215781776994763,0.000477566976381129,3.16227766016838,0.322125928574698,2.43023255813953,0.118752710234012,1.1453488372093,0.0416283144528573,3.20659216316851
"chr2:135000001-140000000",359,24,5.60513431010752e-07,4970000,4,-0.167745845624003,0.0868874945,-0.0122997148371397,2,-0.0653359875169989,0.0289688722135397,-0.0044641459762951,4.47213595499958,-0.168033588582808,2.52924791086351,0.124203435481337,1.1949860724234,0.0436078906554108,3.30906292876064
"chr2:140000001-145000000",370,28,3.6226134413214e-07,4970000,4,-0.226516390771106,0.0906523521,-0.00405335503431762,2,-0.0695632512917164,0.0290722424254722,-0.00127332559976237,4.47213595499958,-0.310851453014592,2.48108108108108,0.116362014495405,1.17297297297297,0.0410617836425145,3.29470959463927
"chr2:145000001-150000000",368,32,6.67071463451129e-07,4980000,0,0.445386594069969,0.1018970575,0.0110495409641424,0,0.119045813931648,0.045531705301887,0.00355016326295754,0,0.355092969751525,2.46739130434783,0.121869060591033,1.13315217391304,0.04300908670473,3.24588014612274
