"replicate","win1","win2","rf","wrf","spr","kf","path"
1,"chr16:53030001-53040000","chr9:69560001-69570000",6,0.1705440623,2,0.0592980028678406,5.47722557505166
1,"chr17:64070001-64080000","chr13:52990001-53000000",6,0.1033737616,2,0.0426107888506701,6
1,"chr3:7430001-7440000","chr18:67400001-67410000",4,0.1094274183,1,0.0364791336279832,5.8309518948453
1,"chr19:40540001-40550000","chr15:12250001-12260000",4,0.0911196826,2,0.0329605116711027,4.47213595499958
1,"chr2:161020001-161030000","chr17:71180001-71190000",4,0.0952099137,1,0.0298732311493491,4.47213595499958
1,"chrX:83760001-83770000","chr16:90270001-90280000",8,0.0535506871,1,0.0206965371615051,8.60232526704263
1,"chr14:69260001-69270000","chrX:139860001-139870000",8,0.1626849485,2,0.0556141752552199,8.36660026534076
1,"chr8:69080001-69090000","chr2:4090001-4100000",0,0.0909187507,0,0.0386881177388857,0
1,"chr5:37010001-37020000","chr11:94470001-94480000",6,0.108537312,1,0.0359449110404116,6.32455532033676
1,"chr3:152790001-152800000","chr9:39990001-40000000",2,0.0472285451,1,0.0180824626796646,3.16227766016838
1,"chr12:38180001-38190000","chr3:126960001-126970000",6,0.127444952,2,0.0431486305613935,6.48074069840786
1,"chr9:119250001-119260000","chr5:117710001-117720000",6,0.0971827323,2,0.0402543567406012,6.48074069840786
1,"chr19:52170001-52180000","chr7:68210001-68220000",4,0.078046223,2,0.0273554231778033,4.69041575982343
1,"chr9:21580001-21590000","chr17:79610001-79620000",4,0.0634962641,2,0.0203920599355782,4.69041575982343
1,"chr3:149230001-149240000","chr10:56100001-56110000",6,0.0817005277,2,0.0253934581230355,6.48074069840786
1,"chrX:89930001-89940000","chr4:127510001-127520000",6,0.1135640645,2,0.0432457084021693,5.47722557505166
1,"chr5:11820001-11830000","chr10:73480001-73490000",8,0.227069209,2,0.0861383588335927,8.36660026534076
1,"chr1:62980001-62990000","chr4:8640001-8650000",4,0.1080342512,1,0.0403724376154437,4.69041575982343
1,"chr12:77700001-77710000","chr1:133810001-133820000",2,0.1184280924,1,0.0411104108812183,3.16227766016838
1,"chr14:39120001-39130000","chr17:21150001-21160000",4,0.1815534248,1,0.06615018225453,4.47213595499958
1,"chr1:14420001-14430000","chr17:50050001-50060000",0,0.0528167597,0,0.0216047421535208,0
1,"chr6:102270001-102280000","chr18:32440001-32450000",8,0.1481324467,2,0.0455226077599861,6.78232998312527
1,"chr11:7110001-7120000","chr12:89290001-89300000",2,0.0740829034,1,0.0306902456227042,3.16227766016838
1,"chr5:23850001-23860000","chr6:10280001-10290000",2,0.0592015748,1,0.0264706231101472,3.16227766016838
1,"chr4:57360001-57370000","chr1:55680001-55690000",6,0.0818193366,1,0.0276787319405733,5.8309518948453
1,"chr11:117720001-117730000","chr3:100250001-100260000",0,0.0708989687,0,0.0271589883720965,0
1,"chr1:143610001-143620000","chr13:13560001-13570000",2,0.0872515416,1,0.0433094202582034,3.46410161513775
1,"chr1:137170001-137180000","chr16:79340001-79350000",6,0.1312325817,2,0.047488119956166,5.09901951359278
1,"chr13:33010001-33020000","chr7:141110001-141120000",2,0.0986170242,1,0.0351822754182513,3.16227766016838
1,"chr14:86890001-86900000","chr2:164680001-164690000",4,0.0364553255,1,0.0152079491754149,4.89897948556636
1,"chr4:94560001-94570000","chr14:29650001-29660000",2,0.0896148875,1,0.0331964544998156,3.16227766016838
1,"chr11:70380001-70390000","chr15:71050001-71060000",4,0.0507033123,2,0.0163164285850503,4.69041575982343
1,"chr3:121710001-121720000","chr4:137500001-137510000",4,0.1137741292,1,0.0436152994931874,4
1,"chr10:105860001-105870000","chr8:70850001-70860000",8,0.1254403237,2,0.0461004272633874,8.12403840463596
1,"chr2:174100001-174110000","chrX:151910001-151920000",0,0.0576969074,0,0.0220255450937638,0
1,"chr7:113900001-113910000","chr18:4390001-4400000",8,0.1113153823,2,0.033434341564806,7.48331477354788
1,"chr11:106330001-106340000","chr2:46310001-46320000",2,0.0934622932,1,0.0316626446096897,3.46410161513775
1,"chr6:45910001-45920000","chr8:94430001-94440000",4,0.0982544284,1,0.0337769123652479,4.47213595499958
1,"chr4:44230001-44240000","chr1:89690001-89700000",4,0.0916755511,2,0.0347112881692133,4.69041575982343
1,"chr13:57170001-57180000","chr7:80600001-80610000",6,0.0857773781,2,0.0253326121149717,5.47722557505166
1,"chr19:32490001-32500000","chr18:70470001-70480000",4,0.1071467087,2,0.0382627910003586,4.47213595499958
1,"chr3:76280001-76290000","chr11:83600001-83610000",8,0.1424424733,2,0.0553182023027641,7.48331477354788
1,"chr5:108740001-108750000","chr6:31690001-31700000",2,0.0799579571,1,0.0311001788350193,3.16227766016838
1,"chr15:63450001-63460000","chr9:57610001-57620000",6,0.128612523,2,0.0405620243386238,6.48074069840786
1,"chr4:132130001-132140000","chr7:112180001-112190000",2,0.08917958,1,0.0388015195752968,3.46410161513775
1,"chr2:157800001-157810000","chrX:53280001-53290000",6,0.0978925461,2,0.0353982207516438,6
1,"chr14:17930001-17940000","chr10:20400001-20410000",4,0.0854784698,2,0.0296483498097278,4.47213595499958
1,"chr2:165580001-165590000","chr6:113530001-113540000",6,0.0696689567,2,0.0206738664530859,5.47722557505166
1,"chr7:67140001-67150000","chr11:34280001-34290000",4,0.0933337278,1,0.0312092729842871,5.8309518948453
1,"chr3:83910001-83920000","chr9:87330001-87340000",4,0.1178269905,1,0.0372843740150667,4
1,"chr10:59840001-59850000","chr1:23250001-23260000",4,0.0810774743,2,0.0280718795543488,4.69041575982343
1,"chr16:78330001-78340000","chr6:87220001-87230000",0,0.084402599,0,0.0310225249275385,0
1,"chr14:75970001-75980000","chr7:19560001-19570000",6,0.0685079589,1,0.0247792563070039,7.07106781186548
1,"chr12:16780001-16790000","chr5:8990001-9000000",2,0.0451299326,1,0.0198392304072263,3.16227766016838
1,"chr2:167850001-167860000","chr3:36830001-36840000",6,0.1518695045,2,0.049619458000829,5.65685424949238
1,"chr2:165300001-165310000","chr14:9260001-9270000",6,0.0949199162,2,0.0287328484139543,5.47722557505166
1,"chr3:101650001-101660000","chr7:51220001-51230000",4,0.0661013248,2,0.0238962201921838,4.69041575982343
1,"chr4:62310001-62320000","chr7:143790001-143800000",4,0.0953683256,1,0.0349428985016747,4.69041575982343
1,"chr5:78480001-78490000","chr14:99900001-99910000",4,0.0902177462,1,0.0291196488409483,4.47213595499958
1,"chr8:122110001-122120000","chr10:81450001-81460000",2,0.0953321187,1,0.0381512773042901,3.16227766016838
1,"chr13:96570001-96580000","chr1:35380001-35390000",0,0.0923741941,0,0.0388478245441962,0
1,"chrX:136130001-136140000","chr1:95240001-95250000",8,0.1372107489,2,0.048396506222095,7.34846922834953
1,"chr12:47090001-47100000","chr18:49840001-49850000",4,0.0804644566,1,0.0271786957899533,4.47213595499958
1,"chr4:47200001-47210000","chr14:61040001-61050000",0,0.0960118412,0,0.035844735631359,0
1,"chr2:38700001-38710000","chr8:126130001-126140000",4,0.0979459112,2,0.0355895392930939,4.47213595499958
1,"chr15:18740001-18750000","chr19:3910001-3920000",4,0.1136619003,1,0.0389818035206873,4.47213595499958
1,"chr16:73020001-73030000","chr2:143460001-143470000",6,0.1018508932,2,0.037993712224109,5.47722557505166
1,"chr16:76680001-76690000","chr3:85590001-85600000",4,0.0668843894,1,0.0231114906056871,5.09901951359278
1,"chr1:152050001-152060000","chr2:9640001-9650000",6,0.0877949914,2,0.0268050078932196,5.29150262212918
1,"chr1:84650001-84660000","chr11:121490001-121500000",6,0.0816338386,2,0.0293268207334773,5.47722557505166
1,"chr11:42450001-42460000","chr13:45200001-45210000",4,0.0834608778,1,0.0296107784128575,5.65685424949238
1,"chr15:7370001-7380000","chr11:19820001-19830000",4,0.1251223563,2,0.0448553300570173,4.69041575982343
1,"chr1:128130001-128140000","chr8:24370001-24380000",2,0.1243287838,1,0.0423903215744227,3.46410161513775
1,"chr2:119510001-119520000","chr9:26450001-26460000",4,0.1369254936,2,0.0516400133344223,4.69041575982343
1,"chr13:27310001-27320000","chr11:34690001-34700000",6,0.1226518184,2,0.0421399172829937,6
1,"chr10:54120001-54130000","chr1:81260001-81270000",0,0.0770447367,0,0.0304437379902392,0
1,"chr16:59520001-59530000","chr8:93420001-93430000",6,0.1180838949,2,0.0484306761964186,5.29150262212918
1,"chr14:9270001-9280000","chr11:56270001-56280000",2,0.1160914115,1,0.0455151158281782,3.16227766016838
1,"chr3:99450001-99460000","chr4:142580001-142590000",2,0.0664101158,1,0.0234190789102739,3.16227766016838
1,"chr8:81590001-81600000","chr4:92360001-92370000",6,0.1276457186,2,0.0440907975654114,5.09901951359278
1,"chr3:110010001-110020000","chr19:46720001-46730000",6,0.1247429169,2,0.0508304094145313,5.09901951359278
1,"chr14:115860001-115870000","chr5:117560001-117570000",4,0.0812626854,2,0.0270880627107219,4.69041575982343
1,"chr11:71540001-71550000","chr3:126080001-126090000",6,0.1799641884,2,0.0614592567396996,5.65685424949238
1,"chr1:72190001-72200000","chr12:86600001-86610000",4,0.1104265444,2,0.0426600484039215,4.69041575982343
1,"chr2:159860001-159870000","chr13:16920001-16930000",4,0.0830731458,2,0.0272059927406883,4.47213595499958
1,"chr12:118860001-118870000","chr9:47930001-47940000",4,0.1260952685,2,0.0442060896223716,4.69041575982343
1,"chr16:53160001-53170000","chr4:135890001-135900000",6,0.052517849,2,0.0189736152051226,5.65685424949238
1,"chr15:6600001-6610000","chr4:83290001-83300000",2,0.0505587743,1,0.0198280054443235,3.46410161513775
1,"chr3:141470001-141480000","chr5:67360001-67370000",6,0.1349210608,2,0.0488064398106893,5.65685424949238
1,"chr2:90630001-90640000","chr9:34510001-34520000",6,0.1272017199,2,0.0392896108796813,6
1,"chr6:147790001-147800000","chr1:32640001-32650000",2,0.1037840171,1,0.0424702445133633,3.46410161513775
1,"chr2:159920001-159930000","chr3:116790001-116800000",8,0.1521626912,2,0.048843333527666,7.87400787401181
1,"chr10:39290001-39300000","chr4:145150001-145160000",6,0.1316514416,2,0.0444449295930729,5.47722557505166
1,"chr4:69760001-69770000","chr3:107720001-107730000",6,0.1134285015,2,0.0361497827194134,6.48074069840786
1,"chr4:49070001-49080000","chr14:79040001-79050000",2,0.1380682992,1,0.0473421802392331,3.16227766016838
1,"chr15:87650001-87660000","chr3:6840001-6850000",6,0.1301096958,2,0.0446081145255377,5.47722557505166
1,"chr2:115060001-115070000","chr15:64610001-64620000",2,0.1101817633,1,0.0371693694035116,3.16227766016838
1,"chr11:112110001-112120000","chr17:80750001-80760000",4,0.0554418153,2,0.0181839219239529,4.69041575982343
1,"chr2:80120001-80130000","chr17:70020001-70030000",6,0.0957045635,2,0.032656874679745,5.47722557505166
1,"chr1:21340001-21350000","chr3:118260001-118270000",8,0.1097627416,2,0.0403031375801932,7.34846922834953
1,"chr7:135670001-135680000","chr1:95640001-95650000",2,0.1137136503,1,0.0451616702790165,3.46410161513775
1,"chr17:34440001-34450000","chr15:17970001-17980000",8,0.0965208187,2,0.0325917576236711,7.21110255092798
1,"chr4:141120001-141130000","chr2:21100001-21110000",4,0.1091328427,1,0.0437723684750721,4.47213595499958
1,"chr9:109810001-109820000","chr13:27120001-27130000",4,0.157721437,1,0.0572635627659565,4.47213595499958
1,"chr11:14300001-14310000","chr10:91500001-91510000",6,0.1803463951,1,0.0563356876616294,6.16441400296898
1,"chr5:122440001-122450000","chr10:76600001-76610000",2,0.1375228011,1,0.0534990182768015,3.16227766016838
1,"chr8:65860001-65870000","chrX:45510001-45520000",4,0.09003799,1,0.0345124503570491,5.8309518948453
1,"chr15:87570001-87580000","chr3:157250001-157260000",6,0.0985814061,2,0.0301337334194915,5.09901951359278
1,"chr2:43620001-43630000","chr6:18440001-18450000",4,0.0615699503,1,0.0218632040853839,4.47213595499958
1,"chr3:88380001-88390000","chr5:117760001-117770000",8,0.1773542756,2,0.0625313249324258,6
1,"chr9:72950001-72960000","chr7:71370001-71380000",2,0.072236712,1,0.0284937029023992,3.16227766016838
1,"chr14:26340001-26350000","chr12:52450001-52460000",6,0.1268230723,1,0.0398921555835833,6.6332495807108
1,"chr13:68740001-68750000","chr6:47000001-47010000",2,0.1054301346,1,0.0371002705438176,3.16227766016838
1,"chr18:5610001-5620000","chr2:133300001-133310000",2,0.1059037505,1,0.0376612656659688,3.46410161513775
1,"chr9:14300001-14310000","chr7:142000001-142010000",4,0.1191491622,1,0.0369278639185173,5.09901951359278
1,"chr17:12890001-12900000","chr11:18430001-18440000",0,0.0702512003,0,0.027236785094789,0
1,"chr6:140040001-140050000","chr8:32060001-32070000",4,0.0665570451,1,0.0243114171313241,4.89897948556636
1,"chr14:34240001-34250000","chr16:31760001-31770000",4,0.1041197804,2,0.0315156787363369,4.47213595499958
1,"chr10:108940001-108950000","chr19:13010001-13020000",4,0.1158853489,1,0.0451455371926048,4
1,"chr2:10730001-10740000","chr15:8580001-8590000",6,0.0976952862,2,0.0299710482599404,5.47722557505166
1,"chr14:67790001-67800000","chr5:133570001-133580000",2,0.0664293891,1,0.0248208542863712,3.46410161513775
1,"chr4:94540001-94550000","chr16:88850001-88860000",2,0.0591781517,1,0.0210120662608835,3.16227766016838
1,"chr1:187210001-187220000","chr6:9240001-9250000",8,0.077882711,2,0.0245152439982658,8.60232526704263
1,"chr3:66460001-66470000","chrX:163540001-163550000",6,0.1284626059,2,0.049882826600002,6
1,"chr15:39340001-39350000","chr17:15100001-15110000",4,0.1310053537,2,0.0532196914403215,4.69041575982343
1,"chr9:10100001-10110000","chr8:63230001-63240000",4,0.0806973071,2,0.027322359268515,4.47213595499958
1,"chr16:35610001-35620000","chr3:59050001-59060000",2,0.0940560438,1,0.0322361730108045,3.16227766016838
1,"chr18:71320001-71330000","chr4:34670001-34680000",2,0.1021511732,1,0.0373865582452493,3.16227766016838
1,"chr7:39950001-39960000","chr15:100940001-100950000",4,0.1036241688,2,0.0334174143947412,4.69041575982343
1,"chr1:45890001-45900000","chr10:108740001-108750000",2,0.109308767,1,0.0389103234071812,3.46410161513775
1,"chr4:101620001-101630000","chr6:61990001-62000000",6,0.1423250444,2,0.0510491851392326,6
1,"chr14:27670001-27680000","chr4:57490001-57500000",2,0.0882642062,1,0.032087424114916,3.46410161513775
1,"chr12:51010001-51020000","chr14:118520001-118530000",0,0.0526598484,0,0.0199285938037092,0
1,"chr2:75130001-75140000","chr16:75350001-75360000",4,0.0614596909,2,0.0215734872473012,4.47213595499958
1,"chr13:4230001-4240000","chr17:56540001-56550000",6,0.160496137,2,0.0585423709786398,6.48074069840786
1,"chr1:90360001-90370000","chr3:6730001-6740000",2,0.1165387047,1,0.0420458602262596,3.16227766016838
1,"chr9:45150001-45160000","chr5:90210001-90220000",8,0.1930626477,2,0.0671088398334532,7.07106781186548
1,"chr2:71520001-71530000","chr7:112340001-112350000",4,0.0768575262,2,0.0259282659039923,4.47213595499958
1,"chr5:69570001-69580000","chr6:55860001-55870000",4,0.0762587318,1,0.0255230916649003,4.47213595499958
1,"chr9:85130001-85140000","chr14:15480001-15490000",4,0.1108552795,2,0.0447369466973291,4.69041575982343
1,"chr4:7720001-7730000","chrX:125890001-125900000",6,0.1240477929,2,0.0503248607566602,6.78232998312527
1,"chr2:60940001-60950000","chr10:92200001-92210000",2,0.0747504789,1,0.0276688506922462,3.16227766016838
1,"chr5:119800001-119810000","chr16:28880001-28890000",4,0.0779508595,2,0.028050078998025,4.69041575982343
1,"chr14:28020001-28030000","chr1:65660001-65670000",4,0.0934826106,1,0.0418477799342421,4.69041575982343
1,"chr5:125530001-125540000","chr2:90560001-90570000",4,0.0970672119,2,0.0376295976605485,4.47213595499958
1,"chr8:18520001-18530000","chr15:92760001-92770000",6,0.1326231048,2,0.0480670789442155,5.47722557505166
1,"chr11:4250001-4260000","chr10:26270001-26280000",2,0.1076987356,1,0.045672253822465,3.16227766016838
1,"chr9:100950001-100960000","chr2:90710001-90720000",6,0.0955356918,2,0.0305292218396095,5.47722557505166
1,"chr12:67730001-67740000","chr13:95380001-95390000",4,0.0480952799,1,0.0169618725920004,4.47213595499958
1,"chr8:107790001-107800000","chr18:82100001-82110000",6,0.1022441783,2,0.0370370161783283,5.29150262212918
1,"chr19:50160001-50170000","chr6:30940001-30950000",2,0.0678439891,1,0.0243729626831365,3.16227766016838
1,"chr8:33690001-33700000","chr4:76940001-76950000",4,0.1217159923,1,0.0489100948398157,5.09901951359278
1,"chr7:136030001-136040000","chr5:105210001-105220000",6,0.2255452665,2,0.0779445887200502,5.47722557505166
1,"chr10:97550001-97560000","chr3:155410001-155420000",6,0.0700278544,2,0.021395395018234,6
1,"chr12:66600001-66610000","chr11:31320001-31330000",6,0.1291366877,2,0.0537635133900852,5.47722557505166
1,"chr16:54610001-54620000","chr7:105720001-105730000",6,0.1351762664,2,0.042790801552772,5.47722557505166
1,"chr14:23810001-23820000","chr4:94300001-94310000",4,0.117125327,1,0.0434723594773192,4.69041575982343
1,"chr18:89010001-89020000","chr6:80510001-80520000",4,0.0989596394,1,0.0355984193402162,5.09901951359278
1,"chr14:50910001-50920000","chr2:107720001-107730000",6,0.1250996077,2,0.0399692565991689,6
1,"chr7:129140001-129150000","chr8:79120001-79130000",4,0.0811475608,1,0.0285207114140286,4.47213595499958
1,"chr4:145150001-145160000","chrX:10800001-10810000",4,0.0630925473,2,0.0191936229168728,4.69041575982343
1,"chr8:76450001-76460000","chr2:17850001-17860000",4,0.101955542,2,0.0377774627028364,4.47213595499958
1,"chr14:79900001-79910000","chr18:84470001-84480000",4,0.1509746773,1,0.0510729698841374,4.89897948556636
1,"chr16:3980001-3990000","chr5:42120001-42130000",6,0.1352662792,2,0.0451548254714309,6
1,"chrX:167120001-167130000","chr2:16870001-16880000",4,0.0589142125,2,0.0220179115783356,4.69041575982343
1,"chr4:104350001-104360000","chr16:64200001-64210000",4,0.1529267215,2,0.0529698399769923,4.69041575982343
1,"chr18:58840001-58850000","chr14:96770001-96780000",4,0.0815093792,1,0.0290278748769669,5.09901951359278
1,"chr5:31570001-31580000","chr6:27510001-27520000",6,0.0654540093,2,0.022668309743338,5.47722557505166
1,"chr4:67900001-67910000","chr8:47430001-47440000",4,0.0926051841,1,0.0347184842378469,5.09901951359278
1,"chr5:17570001-17580000","chr16:36550001-36560000",6,0.111250725,2,0.0332770258084452,6
1,"chr3:95290001-95300000","chr1:80250001-80260000",6,0.1012604121,2,0.0354720702002689,5.47722557505166
1,"chr11:65820001-65830000","chr7:56720001-56730000",4,0.1147008801,1,0.03906657541068,4.69041575982343
1,"chr14:40950001-40960000","chr17:91850001-91860000",8,0.1564932873,2,0.0573847263001835,7.34846922834953
1,"chr10:32020001-32030000","chr9:115960001-115970000",2,0.0557674609,1,0.0197455034504081,3.16227766016838
1,"chr5:43050001-43060000","chr16:58480001-58490000",6,0.1346732211,2,0.0441528107802935,6
1,"chr2:34710001-34720000","chrX:80170001-80180000",2,0.0906917766,1,0.0345459759534548,3.16227766016838
1,"chr7:68320001-68330000","chr8:105550001-105560000",2,0.0707290007,1,0.0260676333554789,3.16227766016838
1,"chr1:138100001-138110000","chr19:60520001-60530000",4,0.0998095758,1,0.0364912989472427,4.47213595499958
1,"chr6:102940001-102950000","chr12:31540001-31550000",2,0.1127142645,1,0.0409136393791266,3.16227766016838
1,"chr14:8120001-8130000","chrX:50630001-50640000",8,0.1170683199,2,0.0428904689676035,8.36660026534076
1,"chr13:37650001-37660000","chr4:5420001-5430000",2,0.0938569344,1,0.0409586177611805,3.16227766016838
1,"chr17:76490001-76500000","chr4:93200001-93210000",6,0.1771489139,1,0.0601873856697648,6.6332495807108
1,"chr4:37330001-37340000","chr8:87580001-87590000",6,0.1446264335,2,0.0573578968366217,5.47722557505166
1,"chr14:75840001-75850000","chr15:12580001-12590000",6,0.1404113288,2,0.0530707392607785,5.47722557505166
1,"chr18:49220001-49230000","chr3:121940001-121950000",4,0.1020967365,1,0.0382963880410051,4.69041575982343
1,"chr15:69160001-69170000","chr6:29460001-29470000",4,0.0590652189,1,0.0193867244187921,4.69041575982343
1,"chr8:56530001-56540000","chr2:71530001-71540000",4,0.1026380775,2,0.0331530341445167,4.69041575982343
1,"chr8:18590001-18600000","chr4:28840001-28850000",6,0.111416504,2,0.0433578964489717,5.47722557505166
1,"chr18:77150001-77160000","chr8:87770001-87780000",6,0.1272895126,2,0.0418064231025065,5.47722557505166
1,"chr7:94580001-94590000","chr18:80840001-80850000",2,0.1088772358,1,0.0447834372602641,3.16227766016838
1,"chr17:80720001-80730000","chr14:112040001-112050000",8,0.1077759084,2,0.0378842031364294,8.60232526704263
1,"chr15:102520001-102530000","chr5:121100001-121110000",2,0.0812767227,1,0.0286121142324643,3.16227766016838
1,"chr1:57180001-57190000","chr12:118460001-118470000",6,0.0816505109,2,0.0245579894586575,6
1,"chr1:79130001-79140000","chrX:92190001-92200000",4,0.0676075746,1,0.0306307568869239,5.8309518948453
1,"chr9:53340001-53350000","chr6:120770001-120780000",4,0.1002502863,2,0.0355466848796738,4.69041575982343
1,"chr2:91170001-91180000","chr10:126540001-126550000",4,0.0499870474,1,0.0160269492358542,5.09901951359278
1,"chrX:98620001-98630000","chr11:31750001-31760000",4,0.0953426635,2,0.0320548150056275,4.47213595499958
1,"chr7:51440001-51450000","chr5:141990001-142000000",4,0.0856450267,1,0.02772249450445,4
1,"chr5:22350001-22360000","chr4:107000001-107010000",6,0.0968732354,2,0.0346237604875499,6.48074069840786
1,"chr1:46010001-46020000","chr19:34260001-34270000",8,0.2229325611,2,0.0811521278341935,7.34846922834953
1,"chr5:56390001-56400000","chr10:44750001-44760000",4,0.1271824335,1,0.0510021072624399,5.8309518948453
1,"chr3:50550001-50560000","chr7:35110001-35120000",4,0.0694275649,2,0.0233993597877118,4.69041575982343
1,"chr10:3950001-3960000","chr9:112350001-112360000",2,0.0619595635,1,0.0224471352735396,3.16227766016838
1,"chr8:119860001-119870000","chr2:173600001-173610000",4,0.0836721461,2,0.0268710361802683,4.69041575982343
1,"chr17:7360001-7370000","chr1:152850001-152860000",4,0.0701975045,2,0.0228685310714815,4.47213595499958
1,"chr11:6110001-6120000","chr15:22040001-22050000",6,0.1701047127,2,0.0587887308536957,6
1,"chr7:34950001-34960000","chr11:82100001-82110000",6,0.1347968921,2,0.0398199173169103,5.09901951359278
1,"chr17:77370001-77380000","chr9:9870001-9880000",6,0.074116834,2,0.0272323818244961,6
1,"chr9:30880001-30890000","chr5:39020001-39030000",2,0.0558751554,1,0.019920950671752,3.46410161513775
1,"chr10:8300001-8310000","chr2:33600001-33610000",4,0.0471339975,2,0.014931089282908,4.47213595499958
1,"chr11:35140001-35150000","chr5:113250001-113260000",2,0.0801026956,1,0.0270475220055146,3.16227766016838
1,"chr7:58500001-58510000","chr2:127180001-127190000",4,0.1019048378,2,0.0403882685809652,4.47213595499958
1,"chr11:22240001-22250000","chr14:46440001-46450000",6,0.0965280919,1,0.0351083389110039,6.16441400296898
1,"chr7:75250001-75260000","chr5:6940001-6950000",4,0.0633030299,1,0.0216877130380497,4.47213595499958
1,"chr16:60330001-60340000","chr1:102030001-102040000",8,0.0811464533,2,0.0310095326046656,8.12403840463596
1,"chr8:38760001-38770000","chr19:4150001-4160000",2,0.1200804377,1,0.0409860748800637,3.46410161513775
1,"chr8:7100001-7110000","chr13:99830001-99840000",4,0.0924145499,2,0.0301208704611598,4.47213595499958
1,"chr14:30250001-30260000","chr19:36600001-36610000",2,0.0825289487,1,0.0273257093638087,3.16227766016838
1,"chr17:48590001-48600000","chr5:147840001-147850000",8,0.0901494355,2,0.0293266210639743,8.60232526704263
1,"chr8:70740001-70750000","chr19:61030001-61040000",2,0.0696945793,1,0.0268767638810495,3.46410161513775
1,"chr14:89100001-89110000","chr5:53690001-53700000",2,0.1065142558,1,0.0408934253539423,3.16227766016838
1,"chr1:12700001-12710000","chr17:5720001-5730000",6,0.1221727232,2,0.0464327094527584,6
1,"chr5:124630001-124640000","chr18:28200001-28210000",4,0.066099415,1,0.0210439172350436,4.47213595499958
1,"chr3:64110001-64120000","chr18:43980001-43990000",6,0.177842187,2,0.0673971398335765,5.65685424949238
1,"chr1:121880001-121890000","chr12:89120001-89130000",6,0.1365344417,2,0.0432664169256866,6
1,"chr10:51960001-51970000","chr11:76820001-76830000",4,0.0882533207,2,0.0283725320356622,4.47213595499958
1,"chr19:59420001-59430000","chr3:60770001-60780000",6,0.0917040304,2,0.0342289317423231,6
1,"chr10:126320001-126330000","chr13:53930001-53940000",2,0.1097442271,1,0.0469884470810844,3.46410161513775
1,"chr7:138780001-138790000","chr12:80330001-80340000",2,0.0689693634,1,0.029612056588322,3.16227766016838
1,"chr9:109970001-109980000","chr10:81550001-81560000",6,0.0774688543,2,0.0250138241473839,6
1,"chr10:83820001-83830000","chr6:7210001-7220000",2,0.0760315805,1,0.0295723147555541,3.16227766016838
1,"chr12:82130001-82140000","chr6:40050001-40060000",4,0.1039414687,1,0.0404269400841914,4.47213595499958
1,"chr15:31980001-31990000","chr1:14680001-14690000",6,0.1005458216,2,0.0333946932084729,6.48074069840786
1,"chr1:81850001-81860000","chr19:11390001-11400000",0,0.0905914775,0,0.0347766692450635,0
1,"chr15:79930001-79940000","chr1:87770001-87780000",4,0.1670359411,1,0.0540432467630151,5.65685424949238
1,"chr4:86680001-86690000","chr1:81140001-81150000",4,0.050992223,1,0.0181727771636164,5.29150262212918
1,"chr18:26220001-26230000","chr1:42020001-42030000",4,0.059744841,1,0.0188452809479762,4.47213595499958
1,"chr18:12920001-12930000","chr5:52850001-52860000",2,0.0693528499,1,0.0264163300384476,3.16227766016838
1,"chr8:112170001-112180000","chr7:96780001-96790000",6,0.0814283922,1,0.0287055453953167,6.6332495807108
1,"chr13:95680001-95690000","chr16:21260001-21270000",8,0.1539925139,2,0.054126396231379,7.48331477354788
1,"chr18:43880001-43890000","chr7:105050001-105060000",6,0.1244908757,2,0.0353110788029407,5.47722557505166
1,"chr7:102170001-102180000","chr13:46890001-46900000",4,0.0938143541,2,0.031324290603614,4.69041575982343
1,"chr9:113060001-113070000","chr8:58610001-58620000",4,0.0912540248,1,0.0342948221399541,4.47213595499958
1,"chr3:65780001-65790000","chr2:126910001-126920000",2,0.0591826949,1,0.0240524859161351,3.16227766016838
1,"chr15:65130001-65140000","chr11:95960001-95970000",6,0.0954512865,2,0.0319183890234499,6.48074069840786
1,"chr5:105260001-105270000","chr3:120530001-120540000",0,0.1397517474,0,0.0517881490023176,0
1,"chr9:118430001-118440000","chr2:38680001-38690000",4,0.1601520419,2,0.0692366325658392,4.47213595499958
1,"chr11:34880001-34890000","chr5:142520001-142530000",0,0.0632603187,0,0.0284712333110536,0
1,"chr2:104840001-104850000","chr4:51240001-51250000",6,0.0841646433,1,0.0286933379192526,6.6332495807108
1,"chrX:140260001-140270000","chr4:47700001-47710000",6,0.1239260592,2,0.0461999534173976,6
1,"chr15:83940001-83950000","chr4:21040001-21050000",4,0.1087807671,2,0.0404525382408024,4.69041575982343
1,"chr2:45800001-45810000","chr15:34400001-34410000",2,0.0561490658,1,0.0205842696861948,3.46410161513775
1,"chr15:71180001-71190000","chr6:81760001-81770000",0,0.0776687685,0,0.0305893485771524,0
1,"chr11:47580001-47590000","chr1:159700001-159710000",2,0.1168900906,1,0.0448076068151324,3.46410161513775
1,"chr9:28160001-28170000","chr1:72950001-72960000",8,0.118210063,2,0.0355730082188505,8.36660026534076
1,"chr7:126450001-126460000","chr9:113460001-113470000",4,0.0920322049,1,0.0349541166694588,5.65685424949238
1,"chrX:16650001-16660000","chr4:117270001-117280000",6,0.0608120724,2,0.0194399108789538,5.47722557505166
1,"chr14:80760001-80770000","chr13:14340001-14350000",4,0.0877818984,2,0.0304807386129664,4.69041575982343
1,"chr13:42770001-42780000","chr4:142890001-142900000",8,0.1329740768,2,0.0450940645722605,7.34846922834953
