"window","mean.pairwise.wrf","first.last.wrf","first.last.dist","decay.to.first","num.trees","num.uniq.trees","marker.slopes","recomb.level"
"chr2:103000001-104000000",NA,0.206807416657631,980000,0.00854944582605778,81,20,6.26122851298788e-34,NA
"chr2:104000001-105000000",NA,0.508681863166454,990000,-0.0131390012246577,72,19,NA,NA
"chr2:105000001-106000000",NA,0.229447575199262,990000,0.00435111532752423,84,22,NA,NA
"chr2:106000001-107000000",NA,0.328517434740387,980000,-0.00265070754705439,82,25,NA,NA
"chr2:107000001-108000000",NA,0.311267690084392,980000,0.0421487257080422,53,24,0,NA
"chr2:108000001-109000000",NA,0.304819546094112,960000,0.0206353715487682,53,23,NA,NA
"chr2:109000001-110000000",NA,0.140754915901423,990000,-0.0132018922010543,67,23,1.35694376579535e-07,NA
"chr2:110000001-111000000",NA,0.289630868005064,990000,0.027111705632513,63,28,1.27243764077391e-07,NA
"chr2:111000001-112000000",NA,0.36350397166858,930000,-0.042363169182518,37,22,0,NA
"chr2:112000001-113000000",NA,0.226599785499738,980000,-0.0284247932948036,67,22,5.24645855122643e-07,NA
"chr2:113000001-114000000",NA,0.217039279135604,990000,-0.00802048224259416,80,25,NA,NA
"chr2:114000001-115000000",NA,0.173079927822106,990000,0.0238512556662254,82,23,NA,NA
"chr2:115000001-116000000",NA,0.216213041516816,970000,-0.00531508057344674,89,23,NA,NA
"chr2:116000001-117000000",NA,0.184028848617995,990000,0.00920397107455552,78,21,5.82147417294345e-07,NA
"chr2:117000001-118000000",NA,0.277887072709487,990000,0.0302647407305795,86,25,NA,NA
"chr2:118000001-119000000",NA,0.252085685578103,990000,0.00188596585954238,82,20,3.35881728446206e-07,NA
"chr2:119000001-120000000",NA,0.208168631597944,980000,0.000648852612768619,69,18,0,NA
"chr2:120000001-121000000",NA,0.31652424696722,970000,0.0262213375649805,81,26,7.69948590338498e-08,NA
"chr2:121000001-122000000",NA,0.251087362115072,990000,0.0265775722174374,73,23,9.85462161012878e-08,NA
"chr2:122000001-123000000",NA,0.435714047834143,960000,0.0294492712852073,70,24,NA,NA
"chr2:123000001-124000000",NA,0.227406721895347,990000,0.0130245494744436,52,26,0,NA
"chr2:124000001-125000000",NA,0.420436073731694,990000,0.0210755463880336,79,19,NA,NA
"chr2:125000001-126000000",NA,0.183787760172234,980000,0.000693374805711009,90,20,NA,NA
"chr2:126000001-127000000",NA,0.172491885090623,990000,-0.0223269768678448,70,26,NA,NA
"chr2:127000001-128000000",NA,0.460533544915369,970000,0.00506109284933657,74,28,NA,NA
"chr2:128000001-129000000",NA,0.132634502115346,970000,-0.010451782428167,79,23,7.47195872985933e-07,NA
"chr2:129000001-130000000",NA,0.318699251062016,970000,0.0205805543964412,59,24,NA,NA
"chr2:130000001-131000000",NA,0.122724122192025,970000,0.0399977046979765,69,25,9.34023058904379e-08,NA
"chr2:131000001-132000000",NA,0.239132441227095,990000,0.0110528485518666,63,17,8.44718365656036e-07,NA
"chr2:132000001-133000000",NA,0.362015049405391,940000,0.00273960831031939,70,20,NA,NA
"chr2:133000001-134000000",NA,0.290328148126178,970000,-0.0219524789138035,70,20,NA,NA
"chr2:134000001-135000000",NA,0.180182379674968,990000,0.0154091373588635,73,23,NA,NA
"chr2:135000001-136000000",NA,0.297524973403806,990000,0.00973225311789443,90,25,7.13036512959322e-07,NA
"chr2:136000001-137000000",NA,0.134169864709813,990000,0.00230468754326948,66,20,NA,NA
"chr2:137000001-138000000",NA,0.184868075876155,990000,-0.0052524966888832,79,26,NA,NA
"chr2:138000001-139000000",NA,0.337304585709367,980000,0.0294411961910392,67,22,NA,NA
"chr2:139000001-140000000",NA,0.212207051339106,960000,0.0210247596328069,58,20,NA,NA
"chr2:140000001-141000000",NA,0.162165087144639,970000,-0.0147250655081821,71,25,NA,NA
"chr2:141000001-142000000",NA,0.204019953116898,990000,0.0204067412268061,91,28,4.97027936166428e-07,NA
"chr2:142000001-143000000",NA,0.223987620154316,990000,0.00998208584867955,74,23,7.38599824189289e-07,NA
"chr2:143000001-144000000",NA,0.22087620231072,990000,-0.00534829904965312,72,24,0,NA
"chr2:144000001-145000000",NA,0.19077550783139,990000,-0.000328746705390425,63,18,0,NA
"chr2:145000001-146000000",NA,0.293881421066644,970000,0.0262588518277159,83,23,NA,NA
"chr2:146000001-147000000",NA,0.279002439398707,970000,-0.0154731253234087,78,18,2.35482163737443e-06,NA
"chr2:147000001-148000000",NA,0.23843681789754,980000,0.00703803507374198,83,22,4.43276647051012e-07,NA
"chr2:148000001-149000000",NA,0.934736238844042,940000,0.0238422996089914,75,23,2.35141472845593e-07,NA
"chr2:149000001-150000000",NA,0.874145354009004,990000,0.119853684640785,51,29,-1.71103232014919e-33,NA
"chr2:150000001-151000000",NA,0.381872197117254,990000,-0.040608861272071,43,21,NA,NA
"chr2:151000001-152000000",NA,0.227690708958571,990000,-0.198862737356958,62,31,NA,NA
"chr2:152000001-153000000",NA,0.253620046399174,990000,0.00655811094275853,68,25,1.13209799781657e-06,NA
"chr2:153000001-154000000",NA,0.261627976390761,990000,0.0204536620114117,86,25,6.87307465770651e-07,NA
"chr2:154000001-155000000",NA,0.166205106752549,980000,-0.000879510744873191,65,21,9.22234556255418e-07,NA
"chr2:155000001-156000000",NA,0.217934927071048,960000,-0.0041044612456383,71,24,3.79460412776487e-07,NA
"chr2:156000001-157000000",NA,0.219013944559699,990000,-0.00416682528610313,77,26,7.20000925251837e-07,NA
"chr2:157000001-158000000",NA,0.323287534095673,990000,0.0026950535236533,76,25,4.1585988390737e-07,NA
"chr2:158000001-159000000",NA,0.167340748546765,990000,-0.00663969858134008,85,28,3.71137725729122e-08,NA
"chr2:159000001-160000000",NA,0.228111826638338,990000,0.0215332365768353,83,20,1.0214896967647e-06,NA
"chr2:160000001-161000000",NA,0.308358767807873,990000,0.0175541912808559,89,26,3.4117301630859e-07,NA
"chr2:161000001-162000000",NA,0.200760021054003,960000,0.0109666211779528,78,21,1.46721077359073e-06,NA
"chr2:162000001-163000000",NA,0.234706088128404,990000,0.0158695335099195,79,23,1.57890960683637e-06,NA
"chr2:163000001-164000000",NA,0.284032806182891,990000,0.00810219840022657,80,22,NA,NA
"chr2:164000001-165000000",NA,0.314779321141666,990000,-0.00592268482485937,75,27,7.00249979318243e-07,NA
"chr2:165000001-166000000",NA,0.248322824714636,990000,0.0211884845929024,87,28,NA,NA
"chr2:166000001-167000000",NA,0.343178172136417,990000,-0.000786097238493902,90,27,NA,NA
"chr2:167000001-168000000",NA,0.261282801579498,970000,0.00860504080947178,84,32,NA,NA
"chr2:168000001-169000000",NA,0.343338346447482,990000,0.0097646615782852,81,30,0,NA
"chr2:169000001-170000000",NA,0.309151954898209,990000,0.0141348974701216,92,22,6.08917167388699e-07,NA
"chr2:170000001-171000000",NA,0.126071566909556,990000,0.00225432927037626,85,32,NA,NA
"chr2:171000001-172000000",NA,0.277268277277261,990000,0.0254436651348207,89,28,NA,NA
"chr2:172000001-173000000",NA,0.163695990393929,960000,0.00611451638143113,78,24,NA,NA
"chr2:173000001-174000000",NA,0.201593128473492,990000,0.00828998908620651,76,27,NA,NA
"chr2:174000001-175000000",NA,0.24960725367139,930000,0.0161230102998913,77,21,NA,NA
"chr2:177000001-178000000",NA,0.915746315356097,950000,-0.00344371628494406,14,14,NA,NA
"chr2:178000001-179000000",NA,0.985958281846613,970000,0.0206592590568339,84,27,NA,NA
"chr2:179000001-180000000",NA,0.172911250121094,970000,-0.00883697322298833,93,24,NA,NA
"chr2:180000001-181000000",NA,0.256384274026043,990000,0.00943119454425956,96,23,NA,NA
"chr2:181000001-182000000",NA,0.967245240040711,990000,0.0569469494417852,73,22,NA,NA
"chr3:3000001-4000000",NA,0.369451714285705,610000,-0.0426326003994755,21,13,NA,NA
"chr3:4000001-5000000",NA,0.36933985170173,770000,0.0023121925469134,18,15,NA,NA
"chr3:5000001-6000000",NA,0.372156023578545,880000,0.0162400496333509,40,18,0,NA
"chr3:6000001-7000000",NA,0.289485864666835,990000,-0.00965537511036894,37,19,NA,NA
"chr3:7000001-8000000",NA,0.383379783436682,970000,-0.00947391853201333,36,19,2.27389021841931e-07,NA
"chr3:8000001-9000000",NA,0.367867605986798,980000,0.0164597760981976,50,25,1.1745738912431e-07,NA
"chr3:9000001-10000000",NA,0.251293698162605,940000,-0.0122880272438119,70,30,NA,NA
"chr3:10000001-11000000",NA,0.239205094033096,980000,-0.00173429436610131,48,23,NA,NA
"chr3:11000001-12000000",NA,0.518025414947414,840000,0.0412109252322915,24,16,NA,NA
"chr3:12000001-13000000",NA,0.437739118986934,850000,0.0300728312599701,19,16,NA,NA
"chr3:13000001-14000000",NA,0.299796409719868,910000,0.026525706548493,52,27,NA,NA
"chr3:14000001-15000000",NA,0.307339491080798,990000,-0.00171082946714487,47,27,NA,NA
"chr3:15000001-16000000",NA,0.764218095615043,990000,0.166804273378679,27,20,NA,NA
"chr3:16000001-17000000",NA,0.698940650069317,900000,0.017962332355437,28,21,NA,NA
"chr3:17000001-18000000",NA,0.365047795978573,940000,0.000838358548191094,41,21,5.87006127252956e-07,NA
"chr3:18000001-19000000",NA,0.421543491724038,980000,0.000766262604576773,53,19,4.07612560826982e-07,NA
"chr3:19000001-20000000",NA,0.283995818672088,990000,-0.0192768346075935,52,26,8.24010632912806e-07,NA
"chr3:20000001-21000000",NA,0.244627309529417,980000,0.00660333661056511,44,24,NA,NA
"chr3:21000001-22000000",NA,0.198524973813448,970000,0.00321253547544466,54,20,NA,NA
"chr3:22000001-23000000",NA,0.288292577980207,970000,0.0147822530308616,30,20,NA,NA
"chr3:23000001-24000000",NA,0.223436431032385,960000,0.00225857020382509,35,19,NA,NA
"chr3:24000001-25000000",NA,0.450582768652607,970000,0.00735662248241274,66,35,NA,NA
"chr3:25000001-26000000",NA,0.245108518722725,980000,0.00367050574864885,71,29,NA,NA
"chr3:26000001-27000000",NA,0.22881641997658,990000,-0.010173302987401,62,19,2.75879855140244e-07,NA
"chr3:27000001-28000000",NA,0.215819822609916,940000,0.00743166889303137,72,27,5.6991611071756e-07,NA
"chr3:28000001-29000000",NA,0.522586793303928,960000,0.0467281451506685,76,21,NA,NA
"chr3:29000001-30000000",NA,0.288170384473492,960000,0.0121347798361817,74,20,6.32475377906208e-08,NA
"chr3:30000001-31000000",NA,0.217472818999363,990000,0.0311060302727315,80,23,1.62083752133915e-06,NA
"chr3:31000001-32000000",NA,0.285634633005944,980000,0.042084217718031,58,26,NA,NA
"chr3:32000001-33000000",NA,0.193345416756611,990000,-0.00347118001410376,70,30,NA,NA
"chr3:33000001-34000000",NA,0.17853672838627,990000,0.0058616269419369,52,20,NA,NA
"chr3:34000001-35000000",NA,0.178997497953953,970000,-0.00285051849114294,80,26,NA,NA
"chr3:35000001-36000000",NA,0.309265606190639,990000,0.0508021191140381,60,26,4.27941762139953e-07,NA
"chr3:36000001-37000000",NA,0.248673581708717,930000,-0.0061968360069028,63,23,1.36736153699895e-06,NA
"chr3:37000001-38000000",NA,0.195221017094627,990000,0.000214691961264689,80,26,2.78131262749427e-07,NA
"chr3:38000001-39000000",NA,0.310643744075985,990000,0.0141825439090608,78,22,NA,NA
"chr3:39000001-40000000",NA,0.204083832065791,990000,0.019015954845475,66,20,NA,NA
"chr3:40000001-41000000",NA,0.470664175076179,980000,0.00977614859779704,64,24,NA,NA
"chr3:41000001-42000000",NA,0.400251426318691,960000,0.00799620230567441,66,22,NA,NA
"chr3:42000001-43000000",NA,0.295777722514472,970000,0.0339034643203736,60,26,NA,NA
"chr3:43000001-44000000",NA,0.332200041453721,910000,-0.00213344352658166,36,20,0,NA
"chr3:44000001-45000000",NA,0.393362074334256,920000,0.0191014576188568,37,24,0,NA
"chr3:45000001-46000000",NA,0.436048666878601,920000,-0.0604932551122136,52,24,2.47771224266866e-07,NA
"chr3:46000001-47000000",NA,0.414680357904909,980000,-0.0142441761111866,47,25,NA,NA
"chr3:47000001-48000000",NA,0.345311644140339,980000,0.0243465124107367,41,24,0,NA
"chr3:48000001-49000000",NA,0.457442131518452,910000,0.0165255393709205,44,24,0,NA
"chr3:49000001-50000000",NA,0.367608587250655,940000,-0.0719913184453716,53,24,0,NA
"chr3:50000001-51000000",NA,0.26962444107059,980000,0.00991663250840726,70,19,2.36948031350225e-07,NA
"chr3:51000001-52000000",NA,0.139439245266502,990000,0.00347684860306284,81,33,1.0881869050711e-06,NA
"chr3:52000001-53000000",NA,0.293248566804795,990000,0.000614934241309999,89,27,1.76103320203622e-06,NA
"chr3:53000001-54000000",NA,0.237213523662242,990000,-0.00525183867306178,82,25,1.42174444553114e-06,NA
"chr3:54000001-55000000",NA,0.150111385352722,980000,0.00711903770696315,80,26,NA,NA
"chr3:55000001-56000000",NA,0.216684032002173,990000,0.0291937598820379,85,27,NA,NA
"chr3:56000001-57000000",NA,0.305484487122351,990000,0.00694194334301684,56,20,8.20754782958508e-07,NA
"chr3:57000001-58000000",NA,0.204060104784544,980000,0.00889648994166087,54,25,NA,NA
"chr3:58000001-59000000",NA,0.315196687602095,970000,0.00675065348332626,58,25,NA,NA
"chr3:59000001-60000000",NA,0.458427727147079,970000,0.0934760804859299,50,28,NA,NA
"chr3:60000001-61000000",NA,0.412599356925302,990000,0.00325352972768493,69,26,0,NA
"chr3:61000001-62000000",NA,0.372596854405145,960000,0.00943401125005525,47,23,3.99897426037106e-07,NA
"chr3:62000001-63000000",NA,0.315001942471736,990000,0.00977675806653024,46,22,9.57757418416365e-35,NA
"chr3:63000001-64000000",NA,0.332753963853119,960000,0.0073430609415796,58,27,2.40440181994262e-07,NA
"chr3:64000001-65000000",NA,0.591754996900738,980000,0.0835812429916518,35,29,NA,NA
"chr3:65000001-66000000",NA,0.468326868790997,990000,0.0540081151123532,80,19,NA,NA
"chr3:66000001-67000000",NA,0.295032650347403,980000,0.00172249065589873,60,18,5.46109810197827e-07,NA
"chr3:67000001-68000000",NA,0.2227813498758,980000,-0.00858078839450812,64,22,NA,NA
"chr3:68000001-69000000",NA,0.350851264751964,960000,-0.00350825564395822,78,31,NA,NA
"chr3:69000001-70000000",NA,0.301823334567419,970000,0.0371714783669449,73,31,NA,NA
"chr3:70000001-71000000",NA,0.217999818570725,970000,0.0178220515577767,49,26,9.89147605509987e-08,NA
"chr3:71000001-72000000",NA,0.350449345796493,970000,-0.00175097393478512,33,23,NA,NA
"chr3:72000001-73000000",NA,0.256557884369747,980000,-8.15372918822803e-05,36,28,0,NA
"chr3:73000001-74000000",NA,0.303330769748738,990000,-0.0218339423670746,48,24,1.4163549770293e-06,NA
"chr3:74000001-75000000",NA,0.318268388938425,930000,-0.0119013919480462,28,19,NA,NA
"chr3:75000001-76000000",NA,0.367797679263,940000,-0.00344494916601306,52,29,NA,NA
"chr3:76000001-77000000",NA,0.316184211480715,960000,0.000754031151877077,46,33,4.68823513501892e-07,NA
"chr3:77000001-78000000",NA,0.295351058440333,960000,-0.0075380255371305,35,21,NA,NA
"chr3:78000001-79000000",NA,0.349930734698128,960000,0.0107913073764486,49,22,NA,NA
"chr3:79000001-80000000",NA,0.325947447946675,970000,0.0108135824261924,79,29,2.62132831127737e-07,NA
"chr3:80000001-81000000",NA,0.364231541158353,970000,0.0129449784048977,53,22,5.06976578429958e-07,NA
"chr3:81000001-82000000",NA,0.474332192786686,990000,0.00239003175900305,63,29,4.03032055062046e-07,NA
"chr3:82000001-83000000",NA,0.299165604527227,990000,0.0091723319683941,73,33,1.10307128601779e-06,NA
"chr3:83000001-84000000",NA,0.300592166626059,990000,0.00104920746803521,80,30,5.38017696921259e-07,NA
"chr3:84000001-85000000",NA,0.17129609352434,980000,0.00864480864054521,85,25,3.07521638501287e-07,NA
"chr3:85000001-86000000",NA,0.154654910253366,990000,0.00791911165407643,86,23,2.74286083989415e-34,NA
"chr3:86000001-87000000",NA,0.415207545863642,990000,0.0136403967307811,78,26,8.10203368844183e-08,NA
"chr3:87000001-88000000",NA,0.37102941546795,960000,-0.00581756743207997,60,17,7.81941036984445e-07,NA
"chr3:88000001-89000000",NA,0.24143228805526,990000,0.0424265695551117,68,24,NA,NA
"chr3:89000001-90000000",NA,0.215678434696527,990000,0.0111853115097789,82,23,NA,NA
"chr3:90000001-91000000",NA,0.93004165992268,840000,0.01845346217972,51,21,1.06913403125314e-06,NA
"chr3:91000001-92000000",NA,0.657125001923509,960000,0.0178925405753688,13,13,NA,NA
"chr3:92000001-93000000",NA,0.343302504910378,970000,-0.0213376974805717,58,33,NA,NA
"chr3:93000001-94000000",NA,0.967044441578416,970000,0.0744567363686091,40,26,7.13123283137464e-07,NA
"chr3:94000001-95000000",NA,0.980843565563273,910000,0.0805892284539728,45,22,4.35736614990278e-07,NA
"chr3:95000001-96000000",NA,0.215776552243844,990000,0.0188150498243956,65,25,1.00191265376166e-06,NA
"chr3:96000001-97000000",NA,0.332974524114013,990000,0.0154416042081934,76,32,4.82749729045554e-07,NA
"chr3:97000001-98000000",NA,0.219929036680108,990000,0.0152986561479835,71,25,3.99938921425126e-07,NA
"chr3:98000001-99000000",NA,0.2825942773458,990000,0.0876016185387461,51,23,2.59144113632024e-07,NA
"chr3:99000001-100000000",NA,0.353722413741927,960000,0.000509594039005057,63,20,NA,NA
"chr3:100000001-101000000",NA,0.185709187927074,970000,-0.0045013579251182,71,25,NA,NA
"chr3:101000001-102000000",NA,0.149969038700638,990000,0.00393472616214303,80,23,NA,NA
"chr3:102000001-103000000",NA,0.259069323581616,990000,0.0178004458726841,67,25,8.65785250394756e-07,NA
"chr3:103000001-104000000",NA,0.234625973172541,990000,0.00983408202130922,75,21,3.47070169105844e-07,NA
"chr3:104000001-105000000",NA,0.233525761038918,990000,0.0160164756729182,68,28,5.64567936669861e-07,NA
"chr3:105000001-106000000",NA,0.218195703737265,990000,0.0012727793578695,86,20,NA,NA
"chr3:106000001-107000000",NA,0.223608498556431,980000,-0.0910162083760718,25,15,NA,NA
"chr3:107000001-108000000",NA,0.301369119839822,980000,0.0062598708639996,91,23,6.2493991109672e-07,NA
"chr3:108000001-109000000",NA,0.228252416444086,980000,0.00799397708466968,79,21,NA,NA
"chr3:109000001-110000000",NA,0.305572306227118,990000,0.00164298895244173,83,23,4.62615595708002e-07,NA
"chr3:110000001-111000000",NA,0.265744437391569,970000,0.0330372311439243,53,24,7.41727890978573e-08,NA
"chr3:111000001-112000000",NA,0.482000737051266,980000,0.0196753917174899,28,24,0,NA
"chr3:112000001-113000000",NA,0.516523038389348,970000,0.0164279180126399,38,26,6.64355416974297e-08,NA
"chr3:113000001-114000000",NA,0.29230526088894,980000,-0.102885312864731,23,17,NA,NA
"chr3:114000001-115000000",NA,0.277155475541164,980000,0.0178867162657706,55,27,0,NA
"chr3:115000001-116000000",NA,0.328051494308474,990000,0.0188847003599244,70,28,7.46243514028876e-07,NA
"chr3:116000001-117000000",NA,0.244825968970253,990000,0.0352282890718013,79,24,3.84872531539669e-07,NA
"chr3:117000001-118000000",NA,0.177910295912865,970000,0.007806089469466,71,29,8.55529378407929e-07,NA
"chr3:118000001-119000000",NA,0.160074883687956,970000,0.00588733141027911,77,21,NA,NA
"chr3:119000001-120000000",NA,0.21752005010993,990000,-0.00887545909168626,74,21,NA,NA
"chr3:120000001-121000000",NA,0.253855384635966,980000,0.00181106960787205,62,16,NA,NA
"chr3:121000001-122000000",NA,0.264625960225356,970000,0.00268150287498585,85,29,NA,NA
"chr3:122000001-123000000",NA,0.173673236285964,980000,-0.0126145115153864,82,27,NA,NA
"chr3:123000001-124000000",NA,0.237842961568655,970000,-0.00725863488580324,69,25,1.65810514948665e-06,NA
"chr3:124000001-125000000",NA,0.470405578250039,970000,-0.00344345249183752,54,30,NA,NA
"chr3:125000001-126000000",NA,0.357135032200515,950000,0.0165797030996617,68,32,0,NA
"chr3:126000001-127000000",NA,0.175659013294214,990000,-0.00913625630225407,67,27,1.71338029414467e-07,NA
"chr3:127000001-128000000",NA,0.290691993722513,990000,0.0117020201677676,90,32,6.71939606460953e-07,NA
"chr3:128000001-129000000",NA,0.30917002344425,990000,-0.000483700676457615,78,32,1.23964683981858e-06,NA
"chr3:129000001-130000000",NA,0.276016768652865,990000,0.0155274907675752,78,33,NA,NA
"chr3:130000001-131000000",NA,0.258995747645112,990000,-0.0103964145192603,86,23,9.63126969680876e-07,NA
"chr3:131000001-132000000",NA,0.29818531665494,990000,-0.00870834941882718,75,33,NA,NA
"chr3:132000001-133000000",NA,0.393523278955709,980000,0.0182222690528885,74,29,NA,NA
"chr3:133000001-134000000",NA,0.344425342083357,990000,-0.0115449143240452,53,24,NA,NA
"chr3:134000001-135000000",NA,0.268425547380183,980000,-0.00996783008526495,56,23,NA,NA
"chr3:135000001-136000000",NA,0.339290025411075,980000,0.00508931180154729,64,28,6.61308314759952e-07,NA
"chr3:136000001-137000000",NA,0.226095180018493,990000,0.0107145206165765,76,27,4.70682095931674e-07,NA
"chr3:137000001-138000000",NA,0.259805310060856,990000,-0.00353283511057862,67,25,NA,NA
"chr3:138000001-139000000",NA,0.210611412734443,980000,0.00310453349964401,78,27,NA,NA
"chr3:139000001-140000000",NA,0.328524370852348,990000,0.0144517180756662,57,24,NA,NA
"chr3:140000001-141000000",NA,0.233511916468236,980000,-0.00330742460122773,56,30,1.89341840870704e-07,NA
"chr3:141000001-142000000",NA,0.456585820581683,980000,0.0285545141618349,78,21,1.21793895671509e-06,NA
"chr3:142000001-143000000",NA,0.301490442414839,970000,-0.023424805734211,80,27,0,NA
"chr3:143000001-144000000",NA,0.252686230079644,990000,0.00785799791235288,85,25,NA,NA
"chr3:144000001-145000000",NA,0.270699987847534,990000,0.0795517272904944,82,30,NA,NA
"chr3:145000001-146000000",NA,0.172902617645972,990000,0.00770546844525106,90,24,1.9779442412236e-06,NA
"chr3:146000001-147000000",NA,0.339102269200448,990000,0.00464626781592463,84,27,2.42530636353706e-06,NA
"chr3:147000001-148000000",NA,0.295577558364795,990000,-0.00890286592912501,87,29,1.34837525699173e-07,NA
"chr3:148000001-149000000",NA,0.170946126030014,990000,0.00165994579505429,88,26,NA,NA
"chr3:149000001-150000000",NA,0.253338656049153,980000,0.00965486221891821,92,29,7.23543097006569e-07,NA
"chr3:150000001-151000000",NA,0.244926981106215,990000,0.0213703450022371,76,30,7.98061034350985e-07,NA
"chr3:151000001-152000000",NA,0.167131643439604,990000,-0.0177317340243342,75,22,2.43065460472407e-07,NA
"chr3:152000001-153000000",NA,0.315968579112761,970000,-0.00307736864934125,85,29,1.81735028713205e-07,NA
"chr3:153000001-154000000",NA,0.203010242721428,970000,0.0208678801737495,89,30,NA,NA
"chr3:154000001-155000000",NA,0.201968659075082,980000,-0.00906989196073737,84,28,4.31540378644714e-07,NA
"chr3:155000001-156000000",NA,0.328185776958312,990000,0.00963770781090166,69,29,7.99932816816619e-07,NA
"chr3:156000001-157000000",NA,0.26753977638842,990000,0.00626166291064441,82,25,NA,NA
"chr3:157000001-158000000",NA,0.262820527951069,980000,-0.0110528866074813,79,21,NA,NA
"chr3:158000001-159000000",NA,0.1882912842982,980000,0.00950022981340271,63,24,NA,NA
"chr3:159000001-160000000",NA,0.255037272680312,930000,-0.00143023340226228,29,13,NA,NA
"chr4:3000001-4000000",NA,0.904181208431517,890000,0.197260501046323,51,29,NA,NA
"chr4:4000001-5000000",NA,0.257700198440873,980000,0.0102587360348925,45,26,NA,NA
"chr4:5000001-6000000",NA,0.425527348319905,920000,0.0369324241985393,42,18,NA,NA
"chr4:6000001-7000000",NA,0.126660047762574,990000,-0.0596226913219469,60,21,4.72713743256567e-07,NA
"chr4:7000001-8000000",NA,0.203054212080302,890000,0.00745333404361763,47,26,NA,NA
"chr4:8000001-9000000",NA,0.214990098119461,970000,0.0183441190182597,57,20,NA,NA
"chr4:9000001-10000000",NA,0.172664046869314,990000,-0.0015400603301599,74,24,NA,NA
"chr4:10000001-11000000",NA,0.207479446351272,950000,0.0117693244684729,51,20,NA,NA
"chr4:11000001-12000000",NA,0.370599635122819,990000,0.0274685217275164,71,34,5.38072183316196e-07,NA
"chr4:12000001-13000000",NA,0.327334558693952,980000,-0.00888052547540383,69,25,NA,NA
"chr4:13000001-14000000",NA,0.217699161717247,970000,-0.00821317588609374,76,25,NA,NA
"chr4:14000001-15000000",NA,0.13939070282077,970000,0.00433671378206766,59,19,NA,NA
"chr4:15000001-16000000",NA,0.226935068551779,990000,0.0249160235323816,53,21,NA,NA
"chr4:16000001-17000000",NA,0.349664855693163,970000,0.0132162333507768,24,17,5.9216747872082e-07,NA
"chr4:17000001-18000000",NA,0.379829526354346,970000,0.0200729246555222,29,19,6.74501714703595e-08,NA
"chr4:18000001-19000000",NA,0.392915509117979,970000,0.00885374577425582,42,26,2.69671694867383e-07,NA
"chr4:19000001-20000000",NA,0.465173945935944,960000,0.0337972075487286,51,25,NA,NA
"chr4:20000001-21000000",NA,0.20875656839485,980000,0.00386225040876441,61,28,1.51203344603131e-06,NA
"chr4:21000001-22000000",NA,0.427059672167791,970000,0.00558173567856558,34,18,8.85956557502721e-08,NA
"chr4:22000001-23000000",NA,0.248809149279168,990000,0.0225290638007494,53,20,3.18755190673699e-07,NA
"chr4:23000001-24000000",NA,0.351935912247064,960000,0.00692311609825803,47,24,8.86548873437645e-08,NA
"chr4:24000001-25000000",NA,0.197649180701099,970000,-0.0177281333021174,46,21,3.1586697554098e-07,NA
"chr4:25000001-26000000",NA,0.356718586409628,990000,0.0187967472491102,38,18,1.08835933214337e-07,NA
"chr4:26000001-27000000",NA,0.249116054064699,830000,0.0303255184232098,26,19,NA,NA
"chr4:27000001-28000000",NA,0.319994276469639,960000,-0.00113215179571002,36,24,NA,NA
"chr4:28000001-29000000",NA,0.429497011180349,980000,0.0463724421714552,58,28,NA,NA
"chr4:29000001-30000000",NA,0.444411356227623,990000,0.0406092517307721,49,23,NA,NA
"chr4:30000001-31000000",NA,0.257196282372584,970000,0.0296679002483398,37,13,7.0530833161802e-07,NA
"chr4:31000001-32000000",NA,0.179563276607797,990000,-0.0166619075034982,69,25,NA,NA
"chr4:32000001-33000000",NA,0.412479776519004,990000,0.0068897110851452,82,27,NA,NA
"chr4:33000001-34000000",NA,0.506354558337126,990000,0.0305473061506072,64,26,NA,NA
"chr4:34000001-35000000",NA,0.216131418157377,970000,0.0365813174086891,54,24,NA,NA
"chr4:35000001-36000000",NA,0.14386636821577,980000,-0.000458821874260151,58,18,NA,NA
"chr4:36000001-37000000",NA,0.266328708567334,990000,0.00910854591047554,71,30,NA,NA
"chr4:37000001-38000000",NA,0.450144185545083,950000,0.0467985744834833,31,21,NA,NA
"chr4:38000001-39000000",NA,0.301769578159262,920000,-0.00133665055778854,29,19,NA,NA
"chr4:39000001-40000000",NA,0.241187255910563,970000,0.00436884293650335,46,23,3.67726313917524e-07,NA
"chr4:40000001-41000000",NA,0.238335514055377,990000,0.0248483173603362,56,21,NA,NA
"chr4:41000001-42000000",NA,0.930182299876264,960000,0.0610542046086811,66,27,NA,NA
"chr4:42000001-43000000",NA,0.974542992932305,900000,0.127986770167214,20,17,NA,NA
"chr4:43000001-44000000",NA,0.207407365725581,980000,0.000947187111016495,69,22,7.84818153756898e-08,NA
"chr4:44000001-45000000",NA,0.255155078568689,980000,-0.02225516077395,83,22,NA,NA
"chr4:45000001-46000000",NA,0.343369352708027,980000,-0.00340772891626216,82,24,9.74166342869922e-07,NA
"chr4:46000001-47000000",NA,0.167182821684433,990000,-0.00502523340511149,85,24,1.47992944793581e-06,NA
"chr4:47000001-48000000",NA,0.32189879880075,990000,-0.00147300714774533,78,22,NA,NA
"chr4:48000001-49000000",NA,0.226297316822277,990000,0.00397192552227192,69,21,2.8314393846652e-07,NA
"chr4:49000001-50000000",NA,0.276468235065259,990000,-0.0175343137111281,63,26,1.32329039342339e-06,NA
